Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
0.0,0.0,Female,others,married,9.0,7.0,3.0,2.0,2.0,1.0,0.0,1.0,24209.15,95.0,3.17,1.0,11.0,23.0,1.0,3.0,72.0,1.0,9.0,197344.35,179104.37,54,Northern,Professional,3136
0.0,0.0,Female,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,144.86,45.0,3.75,1.0,9.0,7.0,1.0,2.0,38.0,1.0,8.0,31623.0,31906.92,28,Northeastern,Corporate Employee,1705
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Central,Freelancer,2619
1.0,0.0,Female,less than high school,married,6.0,6.0,1.0,0.0,5.0,1.0,0.0,1.0,35549.74,154.0,5.13,2.0,12.0,112.0,1.0,11.0,42.0,1.0,5.0,148499.0,161620.36,57,Central,Entrepreneur,2401
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Northern,Entrepreneur,2140
0.0,0.0,Female,bachelor's degree,married,8.0,7.0,5.0,1.0,5.0,0.0,0.0,2.0,35622.61,142.0,4.73,1.0,17.0,30.0,1.0,4.0,112.0,1.0,13.0,119371.5,111582.1,58,Central,Corporate Employee,2384
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,25184.46,76.0,3.8,1.0,7.0,30.0,1.0,3.0,46.0,1.0,6.0,4526890.0,4502472.78,34,Central,Entrepreneur,3429
0.0,0.0,Female,vocational certificate,widow,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,Central,Entrepreneur,1286
0.0,1.0,Male,bachelor's degree,married,9.0,8.0,4.0,5.0,6.0,1.0,0.0,1.0,0.0,84.0,4.94,1.0,38.0,21.0,1.0,5.0,63.0,1.0,33.0,219105.07,219105.07,43,Central,Corporate Employee,2878
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,418.0,87.0,4.35,1.0,9.0,16.0,1.0,4.0,71.0,1.0,8.0,10520.0,21014.94,23,Central,Student,2911
0.0,0.0,Female,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Central,Professional,3693
0.0,0.0,Female,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,6900.16,268.0,8.93,1.0,16.0,108.0,1.0,8.0,160.0,1.0,11.0,52421.0,49956.24,24,Central,Corporate Employee,2088
0.0,1.0,Male,bachelor's degree,divorce,4.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,20160.33,63.0,2.52,1.0,11.0,58.0,1.0,11.0,5.0,1.0,1.0,17235.0,30872.0,62,Central,Entrepreneur,1890
0.0,1.0,Male,bachelor's degree,married,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,Central,Entrepreneur,1592
0.0,0.0,Female,,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,6593.19,113.0,4.04,1.0,12.0,9.0,1.0,2.0,104.0,1.0,11.0,21885.0,18550.7,22,Northeastern,Student,4083
0.0,1.0,Female,bachelor's degree,married,7.0,6.0,18.0,1.0,2.0,2.0,0.0,10.0,5302769.66,68.0,3.4,1.0,17.0,41.0,1.0,10.0,27.0,1.0,7.0,8945497.85,14978883.71,38,Northeastern,Entrepreneur,2163
0.0,1.0,Male,master's degree,divorce,5.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,3202.13,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,100000.0,97000.0,41,Northeastern,Entrepreneur,2397
0.0,0.0,Male,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Central,Freelancer,2772
0.0,0.0,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Central,Corporate Employee,2272
1.0,0.0,Female,less than high school,widow,9.0,7.0,3.0,2.0,4.0,0.0,0.0,1.0,12763.17,24.0,1.71,1.0,4.0,4.0,1.0,1.0,20.0,1.0,4.0,30100.0,49136.7,57,Central,Entrepreneur,3725
0.0,0.0,Male,high school,single,4.0,4.0,4.0,0.0,3.0,2.0,0.0,1.0,14883.28,133.0,4.75,1.0,11.0,32.0,1.0,11.0,101.0,1.0,7.0,67654.97,62296.74,23,Central,Student,1138
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Central,Corporate Employee,2950
2.0,0.0,Female,less than high school,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,Southern,Entrepreneur,973
0.0,0.0,Female,others,single,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Central,Student,796
0.0,0.0,Female,others,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Northeastern,Entrepreneur,1712
1.0,0.0,Female,high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Southern,Freelancer,3822
0.0,1.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,35015.85,14.0,1.4,1.0,2.0,2.0,1.0,1.0,12.0,1.0,2.0,92542.0,106422.0,58,Central,Corporate Employee,454
0.0,0.0,Female,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Central,Corporate Employee,914
0.0,0.0,Female,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,303.28,391.0,30.08,2.0,85.0,163.0,1.0,38.0,228.0,1.0,51.0,88161.0,87858.9,38,Northern,Corporate Employee,3190
0.0,0.0,Male,vocational certificate,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Central,Corporate Employee,1200
0.0,0.0,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Western,Entrepreneur,1275
0.0,1.0,Male,high school,married,6.0,5.0,2.0,2.0,4.0,1.0,0.0,2.0,24266.76,14.0,1.4,1.0,2.0,8.0,1.0,2.0,6.0,1.0,2.0,84195.0,233923.34,53,Central,Entrepreneur,2376
0.0,0.0,Female,less than high school,single,5.0,5.0,3.0,0.0,5.0,1.0,0.0,1.0,60290.09,12.0,1.09,1.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,26500.0,30498.0,41,Eastern,Homemaker,38
0.0,1.0,Female,bachelor's degree,married,7.0,6.0,6.0,0.0,3.0,1.0,0.0,3.0,410789.7,13.0,1.63,1.0,4.0,3.0,1.0,1.0,10.0,1.0,3.0,249140.83,161874.0,62,Central,Corporate Employee,975
0.0,0.0,Male,high school,single,4.0,4.0,4.0,0.0,7.0,1.0,0.0,4.0,12872.97,93.0,3.88,1.0,14.0,39.0,1.0,7.0,54.0,1.0,7.0,180979.73,171846.18,39,Central,Student,984
0.0,0.0,Male,others,single,4.0,4.0,4.0,0.0,3.0,2.0,0.0,3.0,2458.57,65.0,3.25,1.0,13.0,17.0,1.0,3.0,48.0,1.0,10.0,179224.0,177456.77,26,Central,Corporate Employee,3079
1.0,1.0,Male,others,single,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,100.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Central,Unemployed,1419
0.0,0.0,Male,others,others,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.58,240.0,8.28,1.0,25.0,66.0,1.0,6.0,174.0,1.0,22.0,52727.0,52726.43,29,Southern,Student,1561
0.0,2.0,Male,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,842393.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000.0,0.0,88,Central,Freelancer,40
0.0,0.0,Male,bachelor's degree,single,8.0,8.0,6.0,1.0,5.0,1.0,0.0,2.0,294565.3,51.0,3.0,1.0,11.0,14.0,1.0,5.0,37.0,1.0,6.0,241801.93,264254.3,38,Central,Corporate Employee,1487
0.0,0.0,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Northeastern,Corporate Employee,2942
0.0,0.0,Male,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,111.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Southern,Student,170
0.0,0.0,Female,,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7727.87,23.0,1.77,1.0,3.0,6.0,1.0,2.0,17.0,1.0,2.0,10150.0,7516.0,26,Southern,Corporate Employee,1356
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Central,Unemployed,3301
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Northeastern,Freelancer,4129
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6388.36,137.0,5.27,1.0,16.0,52.0,1.0,10.0,85.0,1.0,9.0,214777.0,229644.82,31,Southern,Corporate Employee,3028
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Eastern,Corporate Employee,2683
0.0,0.0,Male,bachelor's degree,single,4.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1674567.76,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,23412.82,52,Central,Corporate Employee,3042
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Southern,Corporate Employee,1641
0.0,0.0,Female,others,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Northern,Corporate Employee,1291
0.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,16629.75,55.0,2.39,1.0,8.0,9.0,1.0,3.0,46.0,1.0,5.0,36670.0,62846.3,52,Central,Corporate Employee,1381
0.0,0.0,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Southern,Homemaker,1934
0.0,0.0,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Central,Corporate Employee,580
1.0,2.0,Female,bachelor's degree,married,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1034946.16,6.0,1.5,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,13710.31,7479.58,65,Central,Professional,3258
0.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Central,Freelancer,2031
0.0,0.0,Female,,,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,4.18,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,25,Southern,Homemaker,893
0.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,37.02,71.0,2.96,1.0,7.0,64.0,1.0,6.0,7.0,1.0,1.0,3430.0,3730.0,51,Central,Corporate Employee,781
0.0,1.0,Female,bachelor's degree,single,6.0,6.0,6.0,1.0,2.0,2.0,0.0,1.0,46823.49,27.0,2.08,1.0,6.0,8.0,1.0,2.0,19.0,1.0,5.0,137389.2,125847.56,37,Central,Corporate Employee,160
0.0,0.0,Female,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,429423.97,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,40000.0,2800.44,42,Central,Corporate Employee,3
0.0,0.0,Male,vocational certificate,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,12.44,25.0,2.08,1.0,7.0,10.0,1.0,2.0,15.0,1.0,5.0,56320.0,56360.0,31,Central,Corporate Employee,3160
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,3491.36,135.0,4.66,1.0,13.0,26.0,1.0,3.0,109.0,1.0,11.0,156099.0,156132.33,22,Central,Student,3812
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,2.0,1.0,3.0,1.0,0.0,1.0,3798.27,28.0,1.65,1.0,3.0,6.0,1.0,1.0,22.0,1.0,3.0,116392.0,141762.33,45,Central,Entrepreneur,850
0.0,0.0,Female,,single,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,400091.88,16.0,2.67,1.0,8.0,9.0,1.0,5.0,7.0,1.0,3.0,1475000.0,1074947.0,26,Eastern,Student,2467
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Central,Corporate Employee,4198
0.0,0.0,Female,high school,married,5.0,5.0,2.0,0.0,6.0,0.0,0.0,2.0,161282.71,57.0,2.85,1.0,10.0,21.0,1.0,3.0,36.0,1.0,8.0,484787.57,394583.0,42,Central,Corporate Employee,1597
0.0,0.0,Male,others,married,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Central,Entrepreneur,1777
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,47.0,47.5,32,Western,Freelancer,1914
1.0,1.0,Male,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,Central,Corporate Employee,1044
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,4994.31,44.0,2.0,1.0,3.0,21.0,1.0,2.0,23.0,1.0,3.0,74400.0,75450.3,39,Southern,Corporate Employee,1545
0.0,1.0,Male,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,300.29,80.0,2.96,1.0,9.0,39.0,1.0,4.0,41.0,1.0,5.0,13460.0,13160.0,47,Eastern,Corporate Employee,2814
0.0,1.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,10918.84,9.0,1.5,1.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,10700.0,11554.0,52,Central,Corporate Employee,54
0.0,0.0,Female,high school,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,222.77,23.0,1.53,1.0,3.0,7.0,1.0,2.0,16.0,1.0,3.0,39650.0,40301.0,31,Eastern,Corporate Employee,1797
0.0,0.0,Male,less than high school,single,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,641.32,6.0,1.5,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,25000.0,24400.0,32,Central,Other,1912
0.0,1.0,Female,high school,single,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Northeastern,Entrepreneur,3274
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,3130.06,10.0,3.33,1.0,5.0,2.0,1.0,1.0,8.0,1.0,4.0,16690.0,23454.0,24,Northeastern,Student,2554
0.0,0.0,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Central,Student,3805
0.0,1.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Western,Entrepreneur,3134
0.0,0.0,Male,bachelor's degree,married,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Central,Corporate Employee,825
0.0,0.0,Male,others,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Eastern,Corporate Employee,4332
1.0,0.0,Male,less than high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,1.5,1.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,2505.0,2505.0,42,Southern,Corporate Employee,1390
0.0,0.0,Male,bachelor's degree,married,5.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,314.06,5.0,2.5,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,62696.0,79000.0,49,Northeastern,Corporate Employee,3787
0.0,0.0,Female,,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,Western,Homemaker,2928
0.0,0.0,Female,master's degree,married,7.0,6.0,6.0,1.0,3.0,1.0,0.0,2.0,531768.04,10.0,1.67,1.0,3.0,4.0,1.0,1.0,6.0,1.0,3.0,697993.87,338825.0,64,Northern,Corporate Employee,1608
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,600.9,539.0,17.39,4.0,36.0,189.0,1.0,12.0,350.0,2.0,26.0,231018.0,231447.01,32,Western,Corporate Employee,1595
0.0,0.0,Female,,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.35,42.0,2.63,1.0,9.0,30.0,1.0,6.0,12.0,1.0,3.0,23010.0,23765.25,27,Central,Corporate Employee,772
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Eastern,Corporate Employee,2612
0.0,0.0,Male,,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,14.73,6.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,2554.2,2605.0,58,Eastern,Corporate Employee,2274
0.0,0.0,Female,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,108001.7,21.0,1.75,1.0,3.0,5.0,1.0,2.0,16.0,1.0,2.0,56194.0,88097.74,53,Central,Freelancer,1869
0.0,0.0,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Eastern,Corporate Employee,1086
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Central,Corporate Employee,3430
0.0,0.0,Male,,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,0.5,20.0,2.5,1.0,4.0,3.0,1.0,1.0,17.0,1.0,4.0,2958.0,3062.0,21,Central,Corporate Employee,1326
0.0,0.0,Female,others,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,318.42,51.0,2.68,1.0,7.0,16.0,1.0,2.0,35.0,1.0,5.0,162062.0,189069.48,43,Northeastern,Entrepreneur,1464
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Southern,Corporate Employee,807
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,59258.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Central,Corporate Employee,2835
0.0,0.0,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,Central,Freelancer,2861
1.0,0.0,Female,vocational certificate,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,Central,Entrepreneur,2109
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Central,Corporate Employee,3517
0.0,1.0,Male,bachelor's degree,single,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,848.17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,37,Northern,Entrepreneur,4307
0.0,0.0,Female,,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,177.59,142.0,4.58,1.0,15.0,28.0,1.0,2.0,114.0,1.0,13.0,34276.0,48227.0,21,Central,Student,2235
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,2.0,0.0,1.0,2026.49,16.0,1.33,1.0,2.0,6.0,1.0,1.0,10.0,1.0,2.0,6600.0,4674.0,33,Central,Unemployed,964
0.0,0.0,Female,,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Western,Corporate Employee,399
0.0,0.0,Female,others,single,7.0,7.0,6.0,1.0,3.0,1.0,0.0,2.0,24072.56,57.0,2.28,1.0,5.0,13.0,1.0,3.0,44.0,1.0,4.0,59248.67,38295.43,27,Central,Corporate Employee,2633
0.0,0.0,Female,others,others,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,10376.75,101.0,3.48,1.0,7.0,11.0,1.0,3.0,90.0,1.0,7.0,39079.0,38700.75,27,Central,Student,4218
0.0,0.0,Male,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Central,Corporate Employee,705
0.0,0.0,Female,others,others,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,538.18,79.0,2.93,1.0,8.0,26.0,1.0,3.0,53.0,1.0,7.0,51690.44,51609.72,27,Southern,Student,432
0.0,0.0,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Central,Corporate Employee,293
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Central,Corporate Employee,4231
1.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,5388.13,150.0,5.56,1.0,16.0,33.0,1.0,6.0,117.0,1.0,15.0,77007.0,80907.49,40,Central,Entrepreneur,146
0.0,0.0,Male,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Southern,Freelancer,3156
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,3000.0,37.0,2.06,1.0,7.0,11.0,1.0,4.0,26.0,1.0,5.0,37965.0,40901.0,45,Northeastern,Corporate Employee,2034
0.0,0.0,Male,bachelor's degree,married,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,35727.5,57.0,2.11,1.0,8.0,13.0,1.0,2.0,44.0,1.0,8.0,76898.17,44403.82,41,Central,Corporate Employee,3244
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,3.0,1.0,3.0,2.0,0.0,1.0,96138.46,7.0,1.75,1.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,204500.0,742095.0,42,Central,Entrepreneur,1166
0.0,1.0,Male,less than high school,married,8.0,8.0,2.0,2.0,5.0,0.0,1.0,1.0,15073.7,10.0,1.43,1.0,2.0,3.0,1.0,2.0,7.0,1.0,2.0,9800.0,4900.0,70,Central,Entrepreneur,2051
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Central,Corporate Employee,2625
1.0,4.0,Female,others,married,5.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,785.67,227.0,7.57,2.0,22.0,89.0,1.0,10.0,138.0,1.0,13.0,289630.0,290345.0,53,Central,Entrepreneur,3526
0.0,0.0,Female,others,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Eastern,Entrepreneur,340
