CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,finance_t0,financial_services_t0,home_lifestyle_t0,loan_t0,shopping_t0,utility_t0,health_and_care_t0,transport_travel_t0,leisure_t0,public_services_t0,Summary
2264,0.0,25,Female,others,others,Northern,Student,4518.0,125.05,1600.29,55.0,0.0,0.0,255.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,235.1,0.0,1864.0,489.82,0.0,"This customer represents a 25-year-old female student residing in the Northern region, with an unspecified education level and marital status, and no children. Her transactional history suggests a lifestyle focused on mobility and leisure, with significant spending in Transport Travel (1864.0 baht) and Leisure (489.82 baht), indicating a preference for experiences and exploration. Moderate spending in Finance (314.0 baht) and Utility (235.1 baht) reflects basic financial management and household upkeep. With no recorded transactions in categories like Shopping, Health and Care, or Home Lifestyle, she appears to prioritize functional and experiential expenditures over material or health-related investments. This profile suggests a young, independent, and mobile individual, likely focused on personal development and exploration during her student years."
2273,0.0,36,Male,high school,single,Central,Corporate Employee,0.0,1389.93,0.0,0.0,0.0,0.0,0.0,4466.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.93,0.0,0.0,0.0,0.0,"This customer represents a 36-year-old single male working as a corporate employee in the Central region, with a high school education and no children. His financial activity is minimal, with no recorded transactions in categories such as Finance, Financial Services, Home Lifestyle, Loan, Shopping, Health and Care, Transport Travel, Leisure, or Public Services. However, his spending history shows engagement in the Utility category, with a transaction total of 1,389.93 baht, suggesting a focus on essential living expenses. This profile reflects a pragmatic individual who prioritizes basic needs over discretionary spending, potentially indicating a conservative financial approach or a lifestyle centered around simplicity and necessity."
2277,0.0,45,Female,doctorate's degree,single,Northeastern,Professional,0.0,1175.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.93,0.0,0.0,0.0,0.0,"This customer represents a 45-year-old single female professional based in the Northeastern region, holding a doctorate's degree and living without children. Her advanced education and professional occupation suggest a highly intellectual and career-focused lifestyle. Despite no recorded spending in categories such as finance, shopping, health and care, or leisure, her historical transactions indicate a sole focus on utility payments, totaling 1,175.93 baht. This suggests a pragmatic and minimalist approach to spending, possibly prioritizing essential needs over discretionary expenses. She may value stability and efficiency, aligning her financial habits with a disciplined and goal-oriented mindset. This profile reflects a highly educated, independent individual with a streamlined and purposeful approach to managing her daily living expenses."
2281,0.0,40,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,5003.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,"This customer represents a 40-year-old married female corporate employee based in the Central region, holding a bachelor's degree and living without children. She appears to be financially independent and focused on practical needs, as reflected in her historical transactions. Her spending is concentrated on financial services, with a notable expenditure of 5,003 baht, suggesting a focus on managing or optimizing her financial portfolio. Additionally, she has allocated 455 baht toward health and care, indicating a moderate interest in personal well-being. With no recorded spending in categories like shopping, home lifestyle, or leisure, she may prioritize financial security and essential health over discretionary or lifestyle-related expenses. This profile suggests a pragmatic and career-oriented individual with a focus on stability and self-care."
2282,1.0,40,Female,bachelor's degree,married,Central,Corporate Employee,17782.15,0.0,6978.82,1415.0,0.0,0.0,0.0,0.0,629.0,0.0,1100.0,0.0,0.0,0.0,1316.02,2244.86,0.0,0.0,0.0,0.0,"This customer represents a 40-year-old married female corporate employee based in the Central region, holding a bachelor's degree and balancing a professional career with family life, as she has one child. Her transactional history suggests a practical and financially responsible individual, with significant spending in essential categories such as utilities (2244.86 baht) and shopping (1316.02 baht), complemented by moderate financial transactions (1100.0 baht). She does not appear to engage in discretionary spending on leisure, health and care, or travel, indicating a focus on household necessities and financial stability. This profile reflects a pragmatic and family-oriented individual who prioritizes core living expenses and financial management over luxury or non-essential activities."
2284,0.0,41,Male,bachelor's degree,married,Southern,Corporate Employee,0.0,0.0,0.0,0.0,2694.0,559.0,2280.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,10700.0,1067.87,130.0,6500.0,0.0,0.0,"This customer represents a 41-year-old married male corporate employee based in the Southern region, holding a bachelor’s degree and living without children. His transactional history reflects a lifestyle focused on convenience and personal enjoyment, with significant spending in Shopping (10,700 baht) and Transport Travel (6,500 baht), suggesting a preference for retail and mobility-related activities. Moderate expenditures in Home Lifestyle (1,584 baht) and Utility (1,067.87 baht) indicate a stable and organized household, while minimal spending in Health and Care (130 baht) suggests limited focus on medical or wellness services. With no recorded transactions in Finance, Loans, Leisure, or Public Services, this customer appears to prioritize personal consumption and travel over financial or recreational investments, reflecting a practical yet dynamic lifestyle."
2290,0.0,33,Female,bachelor's degree,single,Central,Unemployed,0.0,0.0,3584.67,0.0,0.0,400.0,0.0,0.0,0.0,0.0,2073.43,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,"This customer represents a 33-year-old single female with a bachelor's degree, currently unemployed and residing in the Central region, with no children. Her transactional history indicates a strong focus on finance, with a significant expenditure of 2,073.43 baht in this category, while other categories such as financial services, home lifestyle, health and care, and leisure show no activity. A minimal transaction of 6.5 baht in shopping suggests limited discretionary spending. This profile suggests a financially cautious individual, likely prioritizing financial management over lifestyle or leisure expenses, possibly due to her current employment status. She may be seeking stability or planning for future opportunities, making her a pragmatic and resource-conscious customer."
2292,0.0,48,Female,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 48-year-old single female corporate employee based in the Central region, holding a vocational certificate. With no children, she likely focuses on her career and personal interests, reflecting a lifestyle centered around independence and self-sufficiency. Her historical transactions reveal a strong inclination toward Shopping, with a significant expenditure of 6,000 baht, and a smaller but notable investment in Financial Services at 640 baht. The absence of spending in categories like Home Lifestyle, Health and Care, or Transport Travel suggests a pragmatic and streamlined approach to her finances, prioritizing essential and self-enhancing expenditures. This profile suggests a professional, career-oriented individual who values convenience and personal indulgence within a structured financial framework."
2293,0.0,34,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 34-year-old married female corporate employee based in the Central region, holding a bachelor's degree and currently without children. Her demographic profile suggests a professional lifestyle with a focus on career development and financial independence. Historical transactions indicate limited activity, with a single recorded transaction in the Finance category amounting to 100 baht, while other categories such as Shopping, Health and Care, Transport Travel, and Leisure show no recorded spending. This suggests a customer who may prioritize savings or has specific financial habits centered around minimal expenditure. She likely values stability and practicality, aligning her lifestyle with disciplined financial management and a focus on professional growth over discretionary spending."
2301,3.0,65,Male,bachelor's degree,married,Central,Corporate Employee,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 65-year-old married male corporate employee based in the Central region, holding a bachelor’s degree and supporting a family with three children. As a seasoned professional likely nearing or in retirement, he appears financially cautious, with no recorded spending in categories such as shopping, health and care, or leisure. His sole historical transaction involves a loan of 10,700 baht, suggesting a focus on financial planning or addressing a specific financial need. This profile indicates a pragmatic individual who prioritizes stability and may value tailored financial solutions or retirement planning services over discretionary spending. He represents a customer segment that is goal-oriented and deliberate in financial decision-making."
2302,0.0,46,Male,less than high school,single,Eastern,Freelancer,3549.0,960.86,0.0,17000.0,0.0,0.0,0.0,286.82,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,746.86,0.0,237.0,0.0,0.0,"This customer represents a middle-aged, single male freelancer based in the Eastern region, with less than a high school education and no children. His transactional history suggests a focus on practical and essential spending, with notable expenditures in Home Lifestyle, indicating an interest in maintaining or improving his living environment, and Utility payments, reflecting routine household needs. Minimal spending in Transport Travel suggests limited mobility or localized activities, while no recorded transactions in categories like Shopping, Leisure, Health and Care, or Financial Services point to a frugal lifestyle or prioritization of basic necessities over discretionary spending. This profile reflects a pragmatic individual who values home stability and manages finances conservatively, likely seeking cost-effective solutions for daily living."
2314,0.0,49,Female,bachelor's degree,single,Northern,Entrepreneur,9887.36,1250.62,4394.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,3312.72,0.0,0.0,0.0,0.0,"This customer represents a 49-year-old single female entrepreneur based in the Northern region, holding a bachelor’s degree and living independently without children. Her transactional history highlights a focus on essential living expenses, with significant spending in Home Lifestyle (3,624 baht) and Utility (3,312.72 baht) categories, suggesting a practical and self-reliant lifestyle. Notably, she has no recorded transactions in Finance, Financial Services, Loans, Shopping, Health and Care, Transport Travel, Leisure, or Public Services, indicating a minimalistic or highly focused spending pattern. This profile reflects a pragmatic and career-oriented individual who prioritizes maintaining a comfortable home environment and meeting basic needs while potentially avoiding discretionary or luxury expenditures."
2323,0.0,45,Female,others,married,Central,Entrepreneur,0.0,34.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 45-year-old female entrepreneur based in the Central region, with a non-traditional educational background and a stable marital status but no children. She appears to be a focused and independent individual, likely prioritizing her business and personal interests over family obligations. Her historical transactions indicate a sole focus on the ""Shopping"" category, with a recorded expenditure of 2,400 baht, while no spending is noted in other categories such as ""Finance,"" ""Health and Care,"" or ""Transport Travel."" This suggests she may have a preference for discretionary spending on goods or services that align with her lifestyle, potentially valuing convenience and quality over broader financial or leisure activities."
2341,0.0,46,Female,others,married,Central,Corporate Employee,2049.78,540.74,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.2,0.0,0.0,0.0,0.0,"This customer represents a 46-year-old married female corporate employee based in the Central region, with an unspecified educational background and no children. Her transactional history reflects a minimal engagement with most spending categories, with the exception of a modest expenditure on Utilities (596.2 baht), suggesting a practical and budget-conscious lifestyle focused on essential living expenses. As a working professional, she may prioritize stability and routine over discretionary spending, with limited emphasis on leisure, shopping, or financial services. This profile suggests a pragmatic individual who values efficiency and is likely to seek straightforward, necessity-driven solutions tailored to her structured and career-oriented life."
2351,0.0,43,Male,bachelor's degree,married,Central,Corporate Employee,320.0,2706.3,2315.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,"This customer represents a 43-year-old married male corporate employee based in the Central region, holding a bachelor's degree and living without children. His transactional history indicates minimal financial activity across most categories, with the exception of a modest expenditure of 150 baht in the Transport Travel category, suggesting occasional commuting or travel-related expenses. This profile reflects a professional individual with a stable lifestyle, likely focused on career and personal pursuits rather than family or extensive consumer spending. His limited engagement in other transactional categories implies a reserved or selective approach to spending, potentially prioritizing essential or work-related needs over leisure or lifestyle indulgences."
2357,0.0,27,Female,less than high school,single,Central,Student,8825.0,0.0,7368.530000000001,129.0,0.0,193.0,129.0,0.0,0.0,0.0,0.0,0.0,13212.4,0.0,0.0,269.84000000000003,948.0,0.0,388.0,0.0,"This customer represents a 27-year-old single female student based in the Central region, with an education level of less than high school and no children. Her transactional history suggests a focus on basic living and personal well-being, with significant spending in the ""Home Lifestyle"" category (13,212.4 baht), indicating an interest in creating a comfortable living environment. She also allocates smaller amounts toward ""Health and Care"" (948 baht) and ""Leisure"" (388 baht), reflecting a balanced approach to self-care and occasional recreational activities. Minimal spending on ""Utility"" (269.84 baht) suggests a modest lifestyle. With no transactions in finance, loans, shopping, or transport, she appears to be a budget-conscious individual prioritizing essentials and personal comfort over discretionary or financial commitments."
2372,0.0,36,Female,bachelor's degree,single,Central,Student,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 36-year-old single female student based in the Central region, holding a bachelor's degree and currently without children. Her transactional history indicates minimal financial activity, with a single recorded transaction in the Finance category amounting to 200 baht, and no spending in other categories such as Shopping, Health and Care, or Transport Travel. This suggests she may be financially cautious or focused on managing limited resources while pursuing her education. Likely to be career-oriented and in a transitional phase of life, this customer may prioritize academic or personal development over consumer spending, making her a potential match for others in similar life stages or financial behaviors."
2382,0.0,34,Male,others,married,Eastern,Corporate Employee,0.0,0.0,1887.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 34-year-old married male corporate employee based in the Eastern region, with an unspecified educational background and no children. His transactional history is minimal, with a single recorded transaction in the Finance category amounting to 110 baht, while no spending is observed in other categories such as Financial Services, Home Lifestyle, Shopping, or Transport Travel. This suggests a financially cautious or low-engagement consumer, possibly focused on managing finances with limited discretionary spending. As a professional in the corporate sector, he may prioritize stability and practicality in his financial decisions, making him a potential match for others with similar restrained spending habits and a focus on financial management."
2384,0.0,58,Female,bachelor's degree,married,Central,Corporate Employee,12300.0,116.84,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200.0,0.0,172.38,0.0,0.0,0.0,0.0,"This customer represents a 58-year-old married female corporate employee based in the Central region, holding a bachelor's degree and living without children. Her transactional history indicates a focus on essential financial obligations, with a notable loan expenditure of 12,200 baht and minimal spending on utilities at 172.38 baht. She does not engage in discretionary spending across categories such as shopping, health and care, leisure, or transport travel, suggesting a pragmatic and financially cautious lifestyle. This profile reflects a career-oriented individual likely prioritizing financial stability and essential needs over indulgent or non-essential expenditures, making her a practical and responsibility-driven customer."
2390,0.0,54,Male,bachelor's degree,single,Northeastern,Entrepreneur,0.0,15571.2,0.0,0.0,0.0,0.0,1255.0,0.0,0.0,67799.79,0.0,26533.0,2394.13,0.0,0.0,8464.66,0.0,0.0,0.0,0.0,"This customer represents a 54-year-old single male entrepreneur based in the Northeastern region, holding a bachelor's degree and living without children. He appears to be a pragmatic and financially focused individual, as his historical transactions reflect significant spending on Financial Services (26,533 baht) and Utilities (8,464.66 baht), suggesting a priority on managing financial obligations and maintaining essential living standards. His modest expenditure on Home Lifestyle (2,394.13 baht) indicates a functional approach to personal comfort, while the absence of spending in categories like Shopping, Health and Care, Transport Travel, and Leisure suggests a minimalist lifestyle with limited indulgence in discretionary or recreational activities. This profile aligns with a goal-oriented, financially disciplined individual who prioritizes essential needs and professional stability over personal extravagance."
2394,0.0,51,Female,bachelor's degree,married,Central,Corporate Employee,3020.0,1710.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12119.0,0.0,1380.71,0.0,0.0,0.0,0.0,"This customer represents a 51-year-old married female corporate employee based in the Central region, holding a bachelor's degree and living without children. She appears to be financially focused on essential obligations, as her historical transactions are primarily centered on loans (12,119 baht) and utilities (1,380.71 baht), with no recorded spending in categories such as shopping, health and care, or leisure. This suggests a pragmatic and responsibility-driven individual who prioritizes managing financial commitments over discretionary or lifestyle expenditures. Her corporate background and educational attainment indicate a professional and structured approach to life, likely valuing stability and efficiency. This profile aligns with a customer who may seek practical financial solutions and streamlined services to support her disciplined lifestyle."
2401,1.0,57,Female,less than high school,married,Central,Entrepreneur,0.0,1794.4,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.78,0.0,683.0,0.0,0.0,"This customer represents a 57-year-old female entrepreneur based in the Central region, with less than a high school education and a stable family life as a married individual with one child. Her transactional history indicates a focus on essential expenditures, with spending concentrated on utilities (653.78 baht) and transport travel (683.0 baht), while other categories such as shopping, health and care, and leisure show no recorded activity. This suggests a practical and budget-conscious individual who prioritizes necessary household and mobility expenses over discretionary spending. Her profile reflects a pragmatic, family-oriented person who likely values cost-effective solutions and essential services to support her entrepreneurial lifestyle and family needs."
2406,0.0,48,Male,bachelor's degree,single,Central,Corporate Employee,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39320.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 48-year-old single male corporate employee based in the Central region with a bachelor’s degree and no children. He appears to be a financially independent individual focused on managing specific financial obligations, as evidenced by a significant historical transaction in the ""Loan"" category amounting to 39,320 baht, while showing no recorded spending in other categories such as ""Finance,"" ""Shopping,"" ""Health and Care,"" or ""Transport Travel."" This profile suggests a pragmatic and goal-oriented individual who prioritizes debt management over discretionary spending or lifestyle-related expenses. Likely career-focused and financially disciplined, this customer may value stability and efficiency in financial services tailored to his professional and personal circumstances."
2413,0.0,39,Female,high school,married,Northeastern,Entrepreneur,0.0,0.0,0.0,0.0,4494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.69,0.0,0.0,0.0,0.0,0.0,999.0,"This customer represents a 39-year-old married female entrepreneur residing in the Northeastern region with a high school education and no children. As a driven and independent professional, her financial activity reflects a focus on essential obligations, with significant historical transactions in the Loan category (7415.69 baht) and a smaller expenditure in Public Services (999.0 baht). Her lack of spending in categories such as Shopping, Health and Care, or Leisure suggests a pragmatic and goal-oriented approach to finances, possibly prioritizing investments or debt management over discretionary spending. This profile indicates a financially responsible individual with a focus on managing obligations, likely seeking stability and growth in her entrepreneurial endeavors."
2418,0.0,33,Male,high school,single,Eastern,Corporate Employee,0.0,981.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6793.0,0.0,300.0,0.0,0.0,0.0,0.0,"This customer represents a 33-year-old single male corporate employee based in the Eastern region with a high school education and no children. He appears to be focused on practical financial management, as evidenced by historical transactions primarily involving loans, totaling 6,793 baht, and utility payments of 300 baht. His lack of spending in categories such as shopping, health and care, leisure, or transport travel suggests a minimalist lifestyle, possibly prioritizing essential needs over discretionary expenses. This profile reflects someone who may be in the early stages of building financial stability, likely balancing work commitments with a straightforward approach to personal finances. He may seek services or products that align with efficiency and practicality, catering to his current life stage and priorities."
2423,0.0,64,Male,vocational certificate,married,Eastern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1879.0,0.0,0.0,0.0,0.0,600.27,0.0,0.0,0.0,0.0,"This customer represents a 64-year-old male entrepreneur based in the Eastern region, holding a vocational certificate and living a stable married life without children. His transactional history suggests a pragmatic and financially conscious individual, with notable activity in the Finance category, spending 1,879 baht, and consistent utility payments amounting to 600.27 baht. The absence of spending in categories like Shopping, Health and Care, Transport Travel, and Leisure indicates a focus on essential expenses and financial management over discretionary or lifestyle-related purchases. This profile reflects a disciplined, business-oriented individual who prioritizes financial stability and essential services, likely valuing practicality and efficiency in his daily life."
2432,0.0,63,Female,master's degree,single,Central,Corporate Employee,3892.0,426.93,756.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,4067.0,0.0,0.0,3236.0,6467.0,426.93,0.0,0.0,0.0,0.0,"This customer represents a 63-year-old single female corporate employee based in the Central region, with a master’s degree and no children. She appears to be financially independent and career-focused, reflecting her advanced education and professional background. Her historical transactions suggest a strong inclination toward shopping, with significant spending in this category (6467.0 baht), alongside notable financial activity such as finance-related transactions (4067.0 baht) and loan payments (3236.0 baht). She also maintains moderate utility expenses (426.93 baht) but shows no recorded spending in categories like health and care, transport travel, or leisure. This profile suggests a pragmatic and self-sufficient individual who prioritizes financial management and personal consumption over lifestyle or recreational expenditures."
2433,0.0,47,Male,high school,single,Central,Freelancer,0.0,854.93,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,5503.0,0.0,11500.0,2200.0,0.0,0.0,0.0,0.0,"This customer represents a 47-year-old single male freelancer based in the Central region with a high school education and no children. He appears to prioritize practical and personal needs, as reflected in his historical transactions. His spending is concentrated in Shopping (11,500 baht), Home Lifestyle (5,503 baht), and Utility (2,200 baht) categories, suggesting a focus on maintaining a comfortable and functional living environment. With no recorded spending in Finance, Financial Services, Health and Care, Transport Travel, Leisure, or Public Services, he seems to lead a straightforward lifestyle with minimal external engagements or indulgences. This profile suggests a pragmatic, self-reliant individual who values home and daily essentials over luxury or recreational activities."
2434,0.0,35,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,4142.0,4247.25,0.0,0.0,165.0,0.0,368.0,0.0,289.0,0.0,24000.0,0.0,289.0,0.0,0.0,0.0,5686.02,0.0,"This customer represents a 35-year-old single female corporate employee based in the Central region, holding a bachelor's degree and currently without children. She appears to be a professional with a focus on personal and home lifestyle investments, as evidenced by significant spending in the ""Home Lifestyle"" category (24,000 baht), suggesting an interest in creating a comfortable living environment. Additionally, her transactions in ""Leisure"" (5,686.02 baht) indicate a preference for recreational activities or entertainment, while smaller expenditures in ""Finance"" (289 baht) and ""Shopping"" (289 baht) hint at occasional financial management and retail purchases. This profile suggests a career-oriented individual with a balanced focus on self-care, home improvement, and leisure, likely seeking convenience and quality in her lifestyle choices."
2435,0.0,36,Female,less than high school,divorce,Northeastern,Entrepreneur,0.0,0.0,436.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103856.0,0.0,640.39,0.0,0.0,0.0,0.0,"This customer represents a 36-year-old divorced female entrepreneur based in the Northeastern region, with less than a high school education and no children. She appears to be financially focused on managing significant loan obligations, as evidenced by a substantial transaction of 103,856 baht in the Loan category. Her spending in other categories, such as Finance, Shopping, and Health and Care, is nonexistent, while her Utility expenses are minimal at 640.39 baht. This suggests a pragmatic and financially constrained individual, likely prioritizing debt management over discretionary spending. Her profile reflects someone who may be focused on rebuilding financial stability and maintaining essential services, making her a practical and goal-oriented customer."
2436,0.0,52,Female,vocational certificate,others,Central,Corporate Employee,12438.0,0.0,0.0,0.0,3171.0,0.0,0.0,0.0,0.0,200.0,0.0,2998.0,0.0,6000.0,0.0,9061.72,0.0,0.0,0.0,0.0,"This customer represents a 52-year-old female corporate employee based in the Central region, holding a vocational certificate and identifying as ""others"" in marital status with no children. Her transactional history highlights a practical and financially responsible individual, with significant spending in Financial Services (2,998 baht) and Utility (9,061.72 baht) categories, alongside a notable loan transaction of 6,000 baht. She appears to prioritize essential and financial obligations over discretionary spending, with no recorded transactions in categories such as Shopping, Health and Care, or Leisure. This profile suggests a pragmatic, career-focused individual who values stability and efficiency, likely seeking services that support her professional lifestyle and financial management needs."
2443,0.0,25,Female,bachelor's degree,single,Northern,Corporate Employee,2793.54,802.5,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332.0,0.0,3160.0,0.0,263.88,0.0,0.0,0.0,0.0,"This customer represents a 25-year-old single female corporate employee based in the Northern region, holding a bachelor's degree and currently without children. She appears to be financially independent and focused on managing essential and professional aspects of her life. Her historical transactions highlight a focus on Financial Services (3332 baht) and Loan payments (3160 baht), suggesting a priority on financial planning and possibly career-related investments. Additionally, a modest expenditure on Utilities (263.88 baht) reflects a practical approach to daily living. With no spending recorded in categories like Shopping, Health and Care, or Leisure, she may prioritize savings or is currently focused on achieving financial stability over discretionary spending. This profile suggests a career-oriented, pragmatic individual with a focus on financial responsibility."
2445,1.0,55,Female,bachelor's degree,married,Central,Corporate Employee,0.0,130.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,4592.900000000001,0.0,0.0,0.0,0.0,"This customer represents a 55-year-old married female corporate employee based in the Central region, holding a bachelor's degree and raising one child. She appears to be financially cautious, with her historical transactions focused on essential categories such as a significant loan of 10,000 baht and utility payments totaling 4,592.9 baht, while showing no spending in discretionary areas like shopping, leisure, or travel. This profile suggests a pragmatic and family-oriented individual who prioritizes financial responsibilities and household necessities over non-essential expenditures. Her professional background and education level indicate a stable and organized lifestyle, likely balancing work and family commitments."
2451,0.0,24,Female,others,others,Northeastern,Student,0.0,0.0,1506.39,357.39,0.0,278.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 24-year-old female student based in the Northeastern region, with an unspecified education level and marital status, and no children. As a young adult likely focused on academics, her financial activity is limited, with a single recorded transaction in the ""Finance"" category amounting to 1,100 baht, while other categories such as ""Shopping,"" ""Health and Care,"" and ""Transport Travel"" show no activity. This suggests she may be financially cautious or reliant on external support, such as family or scholarships, and has minimal engagement in discretionary spending. She embodies the profile of a budget-conscious, academically oriented individual with a simple lifestyle, making her comparable to other young students in similar life stages."
2473,2.0,49,Female,bachelor's degree,married,Central,Professional,912.74,0.0,9550.0,0.0,0.0,0.0,0.0,0.0,0.0,9316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,"This customer represents a 49-year-old married female professional based in the Central region, holding a bachelor's degree and balancing a family with two children. Her transactional history suggests a focus on leisure activities, with 197 baht spent in this category, while other areas such as finance, shopping, utilities, health and care, transport travel, and public services show no recorded spending. She appears to prioritize recreational or entertainment pursuits over other transactional categories, potentially indicating a preference for experiences or relaxation amidst her professional and family commitments. This profile suggests someone who values downtime and leisure in her lifestyle, possibly seeking opportunities to unwind or enjoy quality time with loved ones."
2483,0.0,41,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 41-year-old single female corporate employee based in the Central region with a high school education and no children. Her transactional history indicates a focused interest in Shopping, with 1,000.0 baht spent in this category, while other areas such as Finance, Financial Services, Home Lifestyle, Loan, Utility, Health and Care, Transport Travel, Leisure, and Public Services show no recorded activity. This profile suggests a practical and independent individual who prioritizes personal purchases over broader financial or lifestyle commitments. Likely career-oriented, she may value convenience and efficiency in her spending habits, aligning with her single status and urban corporate lifestyle. She represents a customer with targeted shopping preferences and minimal engagement in other transactional categories."
2485,0.0,48,Female,vocational certificate,married,Central,Corporate Employee,5481.74,1425.07,2089.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,1554.71,0.0,0.0,0.0,0.0,"This customer represents a 48-year-old married female corporate employee based in the Central region, holding a vocational certificate and living without children. Her transactional history suggests a pragmatic and financially cautious individual, with spending focused on essential categories such as loans (2,000 baht) and utilities (1,554.71 baht), while showing no activity in discretionary areas like shopping, leisure, or health and care. This profile reflects someone who prioritizes managing necessary expenses over indulgent or lifestyle-related expenditures, possibly indicating a practical and budget-conscious mindset. Her corporate background and vocational education suggest a structured and disciplined approach to both her professional and personal life, making her a profile of stability and financial responsibility."
2488,0.0,27,Male,bachelor's degree,single,Central,Student,0.0,4711.2300000000005,15515.66,15515.66,2414.0,0.0,2582.0,250.0,0.0,0.0,1488.51,0.0,180.0,0.0,1488.51,1596.95,325.0,0.0,0.0,0.0,"This customer represents a 27-year-old single male residing in the Central region, currently pursuing higher education as a student with a bachelor's degree. With no children, he appears to live an independent lifestyle, balancing academic responsibilities with essential spending. His historical transactions suggest a pragmatic and necessity-driven approach, with notable expenditures in Utility (1596.95 baht) and Shopping (1488.51 baht), complemented by moderate spending in Health and Care (325.0 baht) and minimal investment in Home Lifestyle (180.0 baht). He has no recorded activity in discretionary categories like Leisure or Transport Travel, indicating a focus on essentials over indulgence. This profile reflects a young, budget-conscious individual prioritizing basic needs and academic pursuits over luxury or non-essential services."
