txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
shopping,e_commerce,1353,2,1994
utility,internet,1611.43,4,1994
utility,phone,1611.43,4,1994
charity,religious,29,1,1995
finance,payment_gateway,959.9,2,1995
loan,unsecured_loan,3500,1,1995
utility,gas_station,1200,1,1995
utility,water,175.48,1,1995
utility,water,3427.53,1,1996
null,null,null,null,1997
utility,internet,852.79,1,1998
utility,phone,852.79,1,1998
utility,gas_station,400,1,1999
utility,gas_station,100,1,1999
null,null,null,null,2000
utility,phone,587.43,1,2001
null,null,null,null,2002
null,null,null,null,2003
investment,dummy_ix,500000,1,2004
investment,securities_backed_by_bank,500000,1,2004
insurance,insurance,1340,4,2005
insurance,other_insurance,1340,4,2005
personal_care,cosmetics,1133,6,2005
utility,internet,870.68,2,2005
utility,phone,650,1,2005
utility,internet,3301.62,1,2006
null,null,null,null,2007
null,null,null,null,2008
null,null,null,null,2009
utility,internet,373.43,1,2010
utility,internet,980.98,1,2010
utility,phone,373.43,1,2010
null,null,null,null,2011
null,null,null,null,2012
loan,credit_card,730,2,2013
loan,unsecured_loan,750,1,2013
shopping,convenience_store,2900,4,2013
utility,phone,426.93,1,2013
null,null,null,null,2014
null,null,null,null,2015
shopping,convenience_store,100,1,2016
shopping,convenience_store,2400,2,2016
shopping,convenience_store,300,1,2016
null,null,null,null,2017
null,null,null,null,2018
null,null,null,null,2019
null,null,null,null,2020
finance,payment_gateway,3360,6,2021
insurance,life_insurance,1969.44,1,2021
restaurant,food_delivery,626,2,2021
shopping,department_store,500,1,2021
transportation,public_transit,8500,2,2021
travel,hotel,500,1,2021
null,null,null,null,2022
null,null,null,null,2023
null,null,null,null,2024
null,null,null,null,2025
loan,auto_loan,13112,1,2026
investment,dummy_ix,100000,1,2027
investment,securities_backed_by_bank,100000,1,2027
shopping,grocery,69,1,2027
shopping,convenience_store,12000,5,2028
shopping,convenience_store,5000,4,2029
null,null,null,null,2030
null,null,null,null,2031
insurance,insurance,860,2,2032
insurance,other_insurance,860,2,2032
utility,internet,1003.06,1,2032
utility,phone,1003.06,1,2032
null,null,null,null,2033
loan,credit_card,50,1,2034
loan,unsecured_loan,900,1,2034
null,null,null,null,2035
shopping,grocery,620,1,2036
transportation,logistic_service,4287,1,2036
null,null,null,null,2037
null,null,null,null,2038
education,international_school,1100,3,2039
loan,auto_loan,13243,1,2039
null,null,null,null,2040
null,null,null,null,2041
government,tax_payment,491.6,1,2042
loan,education,1806,1,2042
utility,electricity,40.9,1,2042
null,null,null,null,2043
null,null,null,null,2044
null,null,null,null,2045
education,university,260,1,2046
entertainment,movie_theater,170,1,2046
null,null,null,null,2047
null,null,null,null,2048
null,null,null,null,2049
null,null,null,null,2050
null,null,null,null,2051
insurance,insurance,26619,3,2052
insurance,life_insurance,26619,3,2052
restaurant,food_delivery,3218.2,23,2052
utility,water,699.66,1,2052
utility,internet,1296.31,1,2053
utility,phone,1296.31,1,2053
null,null,null,null,2054
null,null,null,null,2055
home_and_living,property_developer,32936,1,2056
utility,internet,2765.42,2,2056
utility,phone,2765.42,2,2056
utility,phone,1603.93,1,2056
null,null,null,null,2057
null,null,null,null,2058
finance,digital_wallet,4822,10,2059
shopping,e_commerce,4822,10,2059
utility,internet,854.93,1,2059
utility,water,416.23,2,2059
null,null,null,null,2060
null,null,null,null,2061
shopping,grocery,3900,1,2062
utility,phone,700,1,2062
null,null,null,null,2063
null,null,null,null,2064
null,null,null,null,2065
shopping,convenience_store,2015,2,2066
shopping,grocery,10000,1,2066
null,null,null,null,2067
null,null,null,null,2068
null,null,null,null,2069
null,null,null,null,2070
null,null,null,null,2071
null,null,null,null,2072
null,null,null,null,2073
null,null,null,null,2074
null,null,null,null,2075
null,null,null,null,2076
null,null,null,null,2077
null,null,null,null,2078
utility,internet,749,1,2079
utility,internet,2540.19,6,2080
utility,phone,2540.19,6,2080
finance,digital_wallet,17863,15,2081
shopping,e_commerce,17863,15,2081
utility,internet,1498,1,2081
medical,private_hospital,55951,1,2082
null,null,null,null,2083
null,null,null,null,2084
null,null,null,null,2085
null,null,null,null,2086
null,null,null,null,2087
finance,digital_wallet,520,1,2088
medical,hospital,1398,1,2088
medical,private_hospital,1398,1,2088
utility,gas_station,110,1,2088
loan,unsecured_loan,380,1,2089
utility,internet,373.43,1,2089
utility,phone,373.43,1,2089
null,null,null,null,2090
home_and_living,home_improvement,11806,1,2091
shopping,convenience_store,5500,6,2092
utility,gas_station,500,1,2092
loan,unsecured_loan,245.52,1,2093
utility,gas_station,1000,1,2093
utility,internet,426.93,1,2093
utility,phone,426.93,1,2093
finance,digital_wallet,1401,3,2094
shopping,e_commerce,1401,3,2094
finance,digital_wallet,1150,5,2095
finance,payment_gateway,57,1,2095
utility,internet,315,1,2095
null,null,null,null,2096
shopping,convenience_store,11300,3,2097
shopping,convenience_store,26000,1,2097
shopping,department_store,1000,1,2097
utility,internet,961.93,1,2097
utility,phone,425.86,1,2097
null,null,null,null,2098
null,null,null,null,2099
null,null,null,null,2100
null,null,null,null,2101
shopping,convenience_store,3200,3,2102
utility,internet,1114.1,2,2103
utility,phone,1114.1,2,2103
null,null,null,null,2104
null,null,null,null,2105
finance,digital_wallet,3617.91,1,2106
loan,credit_card,2820,1,2106
restaurant,street_vendor,430,2,2106
shopping,e_commerce,3617.91,1,2106
utility,internet,902.86,1,2106
utility,phone,902.86,1,2106
utility,phone,750.54,1,2106
utility,water,434.42,1,2106
null,null,null,null,2107
null,null,null,null,2108
null,null,null,null,2109
null,null,null,null,2110
null,null,null,null,2111
null,null,null,null,2112
utility,phone,1174.86,2,2113
utility,water,321,1,2113
finance,payment_gateway,400,1,2114
personal_care,beauty_salon,1200,2,2114
finance,payment_gateway,65,1,2115
loan,credit_card,6300,1,2115
null,null,null,null,2116
null,null,null,null,2117
null,null,null,null,2118
null,null,null,null,2119
null,null,null,null,2120
null,null,null,null,2121
loan,unsecured_loan,940.85,2,2122
utility,gas_station,750,1,2123
utility,gas_station,15000,4,2123
utility,gas_station,13500,5,2123
utility,gas_station,2000,1,2123
utility,water,141.24,1,2124
finance,digital_wallet,488,4,2125
finance,digital_wallet,2207,7,2125
finance,payment_gateway,160,3,2125
loan,credit_card,980,2,2125
personal_care,cosmetics,511,2,2125
shopping,department_store,550,2,2125
shopping,e_commerce,2207,7,2125
transportation,logistic_service,94,1,2125
transportation,public_transit,65,2,2125
transportation,public_transit,59,1,2125
null,null,null,null,2126
null,null,null,null,2127
shopping,grocery,11000,1,2128
home_and_living,home_improvement,20000,2,2129
utility,internet,1947.4,1,2129
utility,phone,1947.4,1,2129
education,private_school,100,1,2130
null,null,null,null,2131
utility,internet,212.93,1,2132
loan,auto_loan,19568,1,2133
utility,internet,1284,1,2133
null,null,null,null,2134
null,null,null,null,2135
null,null,null,null,2136
null,null,null,null,2137
null,null,null,null,2138
null,null,null,null,2139
null,null,null,null,2140
finance,payment_gateway,388,3,2141
loan,credit_card,500,1,2141
loan,unsecured_loan,11300,2,2141
loan,unsecured_loan,2000,1,2141
utility,internet,1600.12,3,2141
utility,phone,1600.12,3,2141
null,null,null,null,2142
null,null,null,null,2143
null,null,null,null,2144
investment,dummy_ix,7000,1,2145
investment,securities_backed_by_bank,7000,1,2145
null,null,null,null,2146
null,null,null,null,2147
null,null,null,null,2148
null,null,null,null,2149
null,null,null,null,2150
finance,payment_gateway,449,1,2151
utility,water,192.6,1,2151
finance,digital_wallet,1918.64,1,2152
finance,payment_gateway,864.03,1,2152
home_and_living,home_expense,500,2,2152
restaurant,food_delivery,658.68,1,2152
shopping,e_commerce,1918.64,1,2152
transportation,public_transit,94,1,2152
transportation,public_transit,25,1,2153
finance,digital_wallet,200,1,2154
utility,internet,631.3,1,2154
utility,electricity,2508.28,1,2155
null,null,null,null,2156
null,null,null,null,2157
utility,phone,160,1,2158
null,null,null,null,2159
finance,digital_wallet,1285.34,2,2160
restaurant,food_delivery,2122,9,2160
shopping,e_commerce,1285.34,2,2160
utility,internet,694.43,2,2160
utility,phone,694.43,2,2160
null,null,null,null,2161
null,null,null,null,2162
automotive,car_dealer,6000000,1,2163
loan,credit_card,506847.2,1,2163
null,null,null,null,2164
null,null,null,null,2165
null,null,null,null,2166
government,tax_payment,1272.21,1,2167
shopping,grocery,12,1,2167
transportation,logistic_service,6305,1,2167
utility,gas_station,107,1,2167
utility,water,173.34,1,2167
null,null,null,null,2168
null,null,null,null,2169
null,null,null,null,2170
null,null,null,null,2171
null,null,null,null,2172
null,null,null,null,2173
null,null,null,null,2174
finance,digital_wallet,1000,1,2175
loan,credit_card,2061.37,1,2175
loan,credit_card,68256.41,1,2175
utility,internet,3692.04,2,2175
utility,phone,3692.04,2,2175
finance,digital_wallet,79,1,2176
finance,digital_wallet,864,10,2176
loan,credit_card,60,1,2176
restaurant,food_delivery,205,2,2176
shopping,e_commerce,79,1,2176
utility,internet,631.3,1,2176
utility,water,119.31,1,2176
null,null,null,null,2177
null,null,null,null,2178
null,null,null,null,2179
null,null,null,null,2180
finance,digital_wallet,1231,4,2181
travel,travel_agency,1204.31,1,2181
utility,internet,642,1,2181
utility,phone,642,1,2181
shopping,convenience_store,8015,3,2182
null,null,null,null,2183
null,null,null,null,2184
education,university,100,1,2185
finance,digital_wallet,790,5,2185
shopping,grocery,2051.5,1,2185
shopping,grocery,637.85,2,2185
null,null,null,null,2186
utility,gas_station,160,1,2187
utility,internet,319.93,1,2187
utility,phone,319.93,1,2187
finance,digital_wallet,857,11,2188
shopping,e_commerce,857,11,2188
utility,phone,322.61,1,2188
shopping,convenience_store,5000,1,2189
null,null,null,null,2190
insurance,life_insurance,10277,1,2191
loan,auto_loan,4635,1,2191
loan,auto_loan,17230,2,2191
restaurant,food_delivery,2014.25,8,2191
null,null,null,null,2192
finance,payment_gateway,220,1,2193
shopping,convenience_store,1700,2,2193
utility,internet,800,3,2193
utility,phone,800,3,2193
null,null,null,null,2194
null,null,null,null,2195
finance,digital_wallet,1518.08,5,2196
finance,payment_gateway,350,1,2196
shopping,e_commerce,1518.08,5,2196
transportation,logistic_service,104,1,2196
shopping,convenience_store,3900,1,2197
null,null,null,null,2198
null,null,null,null,2199
null,null,null,null,2200
null,null,null,null,2201
null,null,null,null,2202
utility,gas_station,500,2,2203
investment,securities_broker,57583.19,4,2204
investment,security,57583.19,4,2204
investment,tfex,57583.19,4,2204
null,null,null,null,2205
loan,unsecured_loan,400,1,2206
shopping,convenience_store,12000,2,2206
utility,internet,978,1,2206
null,null,null,null,2207
null,null,null,null,2208
null,null,null,null,2209
null,null,null,null,2210
null,null,null,null,2211
restaurant,food_delivery,722.71,1,2212
null,null,null,null,2213
null,null,null,null,2214
null,null,null,null,2215
null,null,null,null,2216
null,null,null,null,2217
null,null,null,null,2218
entertainment,movie_theater,1800,2,2219
finance,payment_gateway,152.06,1,2219
shopping,fashion,200,1,2219
shopping,grocery,3000,2,2219
transportation,logistic_service,712.94,1,2219
utility,phone,266.43,1,2219
null,null,null,null,2220
finance,digital_wallet,9671.04,2,2221
finance,payment_gateway,247.9,1,2221
home_and_living,property_developer,80000,2,2221
loan,credit_card,30136.28,1,2221
loan,credit_card,114001.65,4,2221
medical,pharmacy,420,1,2221
shopping,convenience_store,1800,3,2221
shopping,department_store,315,4,2221
shopping,e_commerce,9671.04,2,2221
null,null,null,null,2222
utility,gas_station,700,2,2223
finance,payment_gateway,1144.28,6,2224
insurance,other_insurance,2028,1,2224
home_and_living,home_expense,3600,1,2225
utility,water,1904.07,1,2225
null,null,null,null,2226
null,null,null,null,2227
shopping,convenience_store,1015,2,2228
null,null,null,null,2229
null,null,null,null,2230
null,null,null,null,2231
insurance,insurance,370,1,2232
insurance,other_insurance,370,1,2232
loan,auto_loan,8622,1,2233
transportation,tollway_fee,30,1,2233
utility,internet,800.02,1,2233
utility,phone,800.02,1,2233
null,null,null,null,2234
restaurant,food_delivery,2318,14,2235
finance,digital_wallet,9974.28,6,2236
finance,digital_wallet,1103,3,2236
medical,pharmacy,20,1,2236
shopping,e_commerce,9974.28,6,2236
transportation,tollway_fee,30,1,2236
null,null,null,null,2237
null,null,null,null,2238
utility,internet,3468.5,3,2239
null,null,null,null,2240
insurance,insurance,1299.78,1,2241
insurance,life_insurance,1299.78,1,2241
insurance,life_insurance,1299.78,1,2241
null,null,null,null,2242
null,null,null,null,2243
null,null,null,null,2244
null,null,null,null,2245
null,null,null,null,2246
null,null,null,null,2247
finance,digital_wallet,2055.51,1,2248
shopping,e_commerce,2055.51,1,2248
finance,digital_wallet,330,1,2249
finance,digital_wallet,3385,10,2249
restaurant,food_delivery,1718.28,13,2249
shopping,e_commerce,3385,10,2249
utility,internet,1336.49,1,2249
utility,phone,1336.49,1,2249
shopping,convenience_store,3500,3,2250
shopping,convenience_store,20500,2,2250
utility,gas_station,500,1,2250
utility,internet,535,1,2250
utility,phone,535,1,2250
finance,digital_wallet,576.13,2,2251
finance,digital_wallet,1711,4,2251
shopping,e_commerce,576.13,2,2251
utility,gas_station,700,1,2251
utility,gas_station,1500,1,2251
investment,others,50010,2,2252
investment,overall_brokerage,50000,1,2252
investment,securities_broker,50010,2,2252
investment,securities_broker,50000,1,2252
investment,security,50010,2,2252
loan,credit_card,7500,3,2252
loan,credit_card,176324,6,2252
transportation,logistic_service,720,2,2252
utility,internet,812.56,1,2252
utility,gas_station,1000,1,2253
null,null,null,null,2254
null,null,null,null,2255
null,null,null,null,2256
null,null,null,null,2257
shopping,grocery,319.55,3,2258
utility,gas_station,100,1,2258
null,null,null,null,2259
transportation,logistic_service,1738.3,1,2260
utility,electricity,13594.14,1,2260
utility,internet,749,1,2260
home_and_living,home_expense,367.05,1,2261
utility,internet,694.43,1,2261
finance,digital_wallet,600,2,2262
finance,payment_gateway,425.86,1,2262
shopping,e_commerce,600,2,2262
utility,electricity,557.51,1,2262
utility,phone,746.86,2,2262
utility,water,119.31,1,2262
null,null,null,null,2263
finance,digital_wallet,314,2,2264
restaurant,food_delivery,489.82,4,2264
transportation,logistic_service,544,1,2264
transportation,tollway_fee,1320,1,2264
utility,water,235.1,1,2264
utility,gas_station,2700,1,2265
null,null,null,null,2266
null,null,null,null,2267
null,null,null,null,2268
null,null,null,null,2269
shopping,grocery,1515,2,2270
utility,phone,393,1,2270
null,null,null,null,2271
null,null,null,null,2272
utility,internet,1389.93,1,2273
null,null,null,null,2274
null,null,null,null,2275
null,null,null,null,2276
utility,phone,1175.93,1,2277
shopping,department_store,200,1,2278
null,null,null,null,2279
null,null,null,null,2280
investment,gold,5003,2,2281
pet_care,pet_shop,455,1,2281
finance,digital_wallet,1100,2,2282
shopping,grocery,1316.02,1,2282
utility,internet,1122.43,2,2282
utility,phone,1122.43,2,2282
null,null,null,null,2283
home_and_living,home_improvement,245,1,2284
home_and_living,home_improvement,1339,5,2284
medical,hospital,65,1,2284
medical,public_hospital,65,1,2284
shopping,convenience_store,10700,3,2284
travel,hotel,6500,4,2284
utility,internet,480.97,1,2284
utility,internet,105.93,1,2284
utility,phone,480.97,1,2284
null,null,null,null,2285
null,null,null,null,2286
charity,religious,90,1,2287
loan,credit_card,2000,1,2287
utility,internet,373.43,1,2287
utility,phone,373.43,1,2287
utility,water,699.28,1,2287
null,null,null,null,2288
null,null,null,null,2289
finance,digital_wallet,1700,2,2290
finance,payment_gateway,373.43,1,2290
shopping,grocery,6.5,1,2290
null,null,null,null,2291
insurance,insurance,320,1,2292
insurance,other_insurance,320,1,2292
shopping,convenience_store,6000,1,2292
finance,digital_wallet,100,1,2293
null,null,null,null,2294
null,null,null,null,2295
finance,digital_wallet,359,3,2296
shopping,e_commerce,359,3,2296
transportation,logistic_service,110.54,1,2296
null,null,null,null,2297
null,null,null,null,2298
null,null,null,null,2299
null,null,null,null,2300
loan,unsecured_loan,10700,1,2301
home_and_living,home_improvement,7000,2,2302
transportation,logistic_service,237,1,2302
utility,phone,746.86,2,2302
null,null,null,null,2303
null,null,null,null,2304
null,null,null,null,2305
null,null,null,null,2306
null,null,null,null,2307
null,null,null,null,2308
null,null,null,null,2309
null,null,null,null,2310
null,null,null,null,2311
null,null,null,null,2312
null,null,null,null,2313
home_and_living,home_expense,3624,1,2314
utility,internet,1495.86,1,2314
utility,phone,1495.86,1,2314
utility,phone,321,1,2314
null,null,null,null,2315
null,null,null,null,2316
null,null,null,null,2317
null,null,null,null,2318
null,null,null,null,2319
null,null,null,null,2320
transportation,logistic_service,1038.92,4,2321
utility,internet,907.9,2,2321
utility,phone,907.9,2,2321
utility,water,666.61,1,2321
null,null,null,null,2322
shopping,convenience_store,2100,5,2323
shopping,convenience_store,300,1,2323
null,null,null,null,2324
null,null,null,null,2325
shopping,convenience_store,6000,1,2326
null,null,null,null,2327
null,null,null,null,2328
null,null,null,null,2329
null,null,null,null,2330
null,null,null,null,2331
null,null,null,null,2332
null,null,null,null,2333
null,null,null,null,2334
null,null,null,null,2335
null,null,null,null,2336
null,null,null,null,2337
finance,digital_wallet,1198.01,4,2338
finance,digital_wallet,1702.41,24,2338
shopping,e_commerce,1198.01,4,2338
utility,internet,335,1,2338
utility,phone,335,1,2338
null,null,null,null,2339
null,null,null,null,2340
utility,phone,495.41,1,2341
utility,water,100.79,1,2341
null,null,null,null,2342
null,null,null,null,2343
null,null,null,null,2344
null,null,null,null,2345
null,null,null,null,2346
null,null,null,null,2347
null,null,null,null,2348
null,null,null,null,2349
null,null,null,null,2350
transportation,tollway_fee,150,1,2351
null,null,null,null,2352
null,null,null,null,2353
null,null,null,null,2354
shopping,convenience_store,8000,2,2355
null,null,null,null,2356
home_and_living,home_expense,13212.4,2,2357
personal_care,cosmetics,948,2,2357
restaurant,chain_restaurant,185,1,2357
restaurant,food_delivery,203,2,2357
utility,electricity,209.84,1,2357
utility,gas_station,60,1,2357
null,null,null,null,2358
null,null,null,null,2359
null,null,null,null,2360
null,null,null,null,2361
null,null,null,null,2362
null,null,null,null,2363
null,null,null,null,2364
null,null,null,null,2365
null,null,null,null,2366
null,null,null,null,2367
finance,digital_wallet,170,1,2368
home_and_living,home_expense,36814,1,2368
loan,credit_card,500,1,2368
loan,credit_card,1400,1,2368
shopping,grocery,1524.5,3,2368
transportation,logistic_service,200,1,2368
utility,electricity,1212.93,4,2368
utility,internet,714.23,2,2368
utility,internet,267.5,1,2368
utility,phone,714.23,2,2368
utility,water,181.63,1,2368
null,null,null,null,2369
entertainment,streaming_service,349,1,2370
home_and_living,home_improvement,1883,1,2370
utility,gas_station,500,1,2370
null,null,null,null,2371
finance,digital_wallet,200,1,2372
null,null,null,null,2373
utility,internet,373.43,1,2374
utility,phone,373.43,1,2374
utility,phone,1027.07,1,2374
utility,water,140.54,1,2374
null,null,null,null,2375
null,null,null,null,2376
null,null,null,null,2377
null,null,null,null,2378
utility,internet,1188.24,2,2379
utility,internet,640.93,1,2379
utility,phone,1188.24,2,2379
utility,water,610.97,2,2379
null,null,null,null,2380
null,null,null,null,2381
finance,payment_gateway,110,1,2382
null,null,null,null,2383
loan,credit_card,7000,1,2384
loan,credit_card,4900,1,2384
loan,credit_card,300,1,2384
utility,water,172.38,1,2384
null,null,null,null,2385
null,null,null,null,2386
null,null,null,null,2387
utility,internet,319.93,1,2388
utility,phone,319.93,1,2388
null,null,null,null,2389
home_and_living,home_improvement,2394.13,1,2390
insurance,life_insurance,26533,1,2390
utility,electricity,4030.44,2,2390
utility,internet,1708.79,1,2390
utility,phone,1068.93,1,2390
utility,water,1656.5,4,2390
null,null,null,null,2391
null,null,null,null,2392
null,null,null,null,2393
loan,auto_loan,12119,1,2394
utility,internet,743.79,1,2394
utility,phone,636.92,1,2394
null,null,null,null,2395
null,null,null,null,2396
null,null,null,null,2397
null,null,null,null,2398
null,null,null,null,2399
null,null,null,null,2400
transportation,logistic_service,683,1,2401
utility,internet,326.89,1,2401
utility,phone,326.89,1,2401
null,null,null,null,2402
null,null,null,null,2403
null,null,null,null,2404
null,null,null,null,2405
loan,credit_card,19000,2,2406
loan,unsecured_loan,20320,1,2406
null,null,null,null,2407
null,null,null,null,2408
null,null,null,null,2409
null,null,null,null,2410
automotive,car_dealer,20733.39,1,2411
finance,digital_wallet,900,3,2411
utility,gas_station,120,1,2411
null,null,null,null,2412
charity,religious,999,1,2413
loan,unsecured_loan,7415.69,2,2413
null,null,null,null,2414
shopping,grocery,1536.23,1,2415
null,null,null,null,2416
null,null,null,null,2417
loan,auto_loan,6793,1,2418
utility,gas_station,300,1,2418
null,null,null,null,2419
shopping,department_store,500,1,2420
shopping,department_store,900,1,2420
utility,phone,418.7,1,2420
null,null,null,null,2421
null,null,null,null,2422
finance,payment_gateway,1879,1,2423
utility,water,600.27,2,2423
null,null,null,null,2424
null,null,null,null,2425
null,null,null,null,2426
null,null,null,null,2427
null,null,null,null,2428
null,null,null,null,2429
null,null,null,null,2430
null,null,null,null,2431
finance,digital_wallet,4067,2,2432
loan,credit_card,3236,1,2432
shopping,e_commerce,4067,2,2432
shopping,grocery,2400,1,2432
utility,phone,426.93,1,2432
home_and_living,home_improvement,5015,2,2433
home_and_living,home_improvement,488,1,2433
shopping,convenience_store,11500,7,2433
utility,gas_station,1500,1,2433
utility,phone,700,1,2433
education,private_school,24000,1,2434
finance,digital_wallet,289,1,2434
restaurant,food_delivery,300,3,2434
restaurant,food_delivery,5386.02,29,2434
shopping,e_commerce,289,1,2434
loan,auto_loan,103856,1,2435
utility,internet,640.39,2,2435
insurance,life_insurance,2998,1,2436
loan,credit_card,6000,1,2436
utility,gas_station,5000,1,2436
utility,internet,2030.86,2,2436
utility,phone,2030.86,2,2436
null,null,null,null,2437
null,null,null,null,2438
education,private_school,30000,1,2439
utility,internet,1134.71,2,2439
utility,internet,1044.86,1,2439
utility,phone,1134.71,2,2439
utility,water,494.26,1,2439
null,null,null,null,2440
null,null,null,null,2441
null,null,null,null,2442
insurance,insurance,1666,1,2443
insurance,life_insurance,1666,1,2443
loan,auto_loan,3160,1,2443
utility,water,263.88,1,2443
null,null,null,null,2444
loan,credit_card,10000,1,2445
utility,internet,2191.59,2,2445
utility,phone,2191.59,2,2445
utility,water,209.72,1,2445
loan,auto_loan,3640,1,2446
null,null,null,null,2447
null,null,null,null,2448
null,null,null,null,2449
null,null,null,null,2450
finance,digital_wallet,1100,11,2451
insurance,insurance,320,1,2452
insurance,other_insurance,320,1,2452
loan,unsecured_loan,3700,1,2452
shopping,convenience_store,1000,3,2452
utility,gas_station,300,1,2452
utility,phone,1109.72,2,2452
null,null,null,null,2453
null,null,null,null,2454
null,null,null,null,2455
finance,payment_gateway,560,1,2456
null,null,null,null,2457
finance,digital_wallet,1692,7,2458
shopping,e_commerce,1692,7,2458
null,null,null,null,2459
null,null,null,null,2460
null,null,null,null,2461
medical,hospital,201,1,2462
medical,private_hospital,201,1,2462
shopping,convenience_store,700,1,2462
shopping,grocery,700,1,2462
null,null,null,null,2463
education,university,30000,1,2464
utility,phone,322.61,1,2464
utility,internet,159.43,1,2465
utility,phone,159.43,1,2465
home_and_living,home_improvement,3000,1,2466
home_and_living,home_improvement,1308,1,2466
utility,phone,1120.29,3,2466
null,null,null,null,2467
utility,internet,1030.86,1,2468
utility,phone,1030.86,1,2468
null,null,null,null,2469
null,null,null,null,2470
transportation,logistic_service,262,1,2471
utility,internet,631.3,1,2471
finance,digital_wallet,2000,6,2472
finance,payment_gateway,515.52,1,2472
home_and_living,home_expense,2061.69,2,2472
loan,credit_card,2900,2,2472
restaurant,chain_restaurant,197,1,2473
null,null,null,null,2474
null,null,null,null,2475
null,null,null,null,2476
null,null,null,null,2477
null,null,null,null,2478
finance,digital_wallet,722,1,2479
null,null,null,null,2480
null,null,null,null,2481
null,null,null,null,2482
shopping,convenience_store,1000,1,2483
null,null,null,null,2484
loan,credit_card,2000,1,2485
utility,phone,1554.71,2,2485
null,null,null,null,2486
null,null,null,null,2487
finance,digital_wallet,1488.51,2,2488
home_and_living,home_expense,180,2,2488
pet_care,pet_shop,325,1,2488
shopping,e_commerce,1488.51,2,2488
utility,electricity,396.95,1,2488
utility,gas_station,1200,1,2488
null,null,null,null,2489
null,null,null,null,2490
finance,payment_gateway,90.1,1,2491
government,tax_payment,149.58,1,2491
null,null,null,null,2492
null,null,null,null,2493
medical,pharmacy,300,1,2494
null,null,null,null,2495
null,null,null,null,2496
null,null,null,null,2497
finance,digital_wallet,626,3,2498
finance,digital_wallet,197,1,2498
finance,digital_wallet,10038,3,2498
shopping,e_commerce,197,1,2498
null,null,null,null,2499
home_and_living,home_expense,22848,1,2500
null,null,null,null,2501
null,null,null,null,2502
null,null,null,null,2503
loan,auto_loan,19812,1,2504
null,null,null,null,2505
shopping,grocery,919,2,2506
null,null,null,null,2507
null,null,null,null,2508
finance,digital_wallet,2084,3,2509
loan,credit_card,1215.75,1,2509
shopping,department_store,219,1,2509
shopping,e_commerce,2084,3,2509
shopping,grocery,296,3,2509
finance,digital_wallet,3200,1,2510
insurance,broker,3750,1,2510
insurance,other_insurance,3750,1,2510
loan,auto_loan,10069,1,2510
shopping,convenience_store,6300,4,2510
utility,internet,2056.54,3,2510
utility,phone,2056.54,3,2510
entertainment,movie_theater,500,1,2511
utility,internet,747.93,1,2511
utility,phone,747.93,1,2511
null,null,null,null,2512
null,null,null,null,2513
null,null,null,null,2514
null,null,null,null,2515
null,null,null,null,2516
null,null,null,null,2517
utility,gas_station,1000,1,2518
null,null,null,null,2519
education,university,50,1,2520
finance,digital_wallet,1300,7,2520
shopping,department_store,374,1,2520
shopping,grocery,220,1,2520
shopping,grocery,62,1,2520
transportation,public_transit,1658,26,2520
transportation,public_transit,1263,22,2520
utility,gas_station,700,1,2520
finance,digital_wallet,980,2,2521
investment,dummy_ix,1000,1,2521
investment,securities_backed_by_bank,1000,1,2521
null,null,null,null,2522
null,null,null,null,2523
null,null,null,null,2524
null,null,null,null,2525
null,null,null,null,2526
finance,digital_wallet,97,2,2527
finance,payment_gateway,523.38,4,2527
finance,payment_gateway,486.69,4,2527
shopping,e_commerce,97,2,2527
insurance,life_insurance,2025,1,2528
loan,auto_loan,8557,1,2528
loan,unsecured_loan,650,1,2528
null,null,null,null,2529
null,null,null,null,2530
null,null,null,null,2531
finance,digital_wallet,514,1,2532
shopping,e_commerce,514,1,2532
utility,phone,846.91,1,2532
utility,internet,319.93,1,2533
null,null,null,null,2534
null,null,null,null,2535
finance,digital_wallet,95,1,2536
finance,digital_wallet,256,2,2536
finance,digital_wallet,200,1,2536
shopping,e_commerce,95,1,2536
home_and_living,home_expense,1700,1,2537
utility,gas_station,100,2,2537
null,null,null,null,2538
null,null,null,null,2539
null,null,null,null,2540
loan,auto_loan,12168,1,2541
loan,credit_card,2073,1,2541
shopping,grocery,2100,1,2541
null,null,null,null,2542
null,null,null,null,2543
finance,digital_wallet,7038.2,3,2544
finance,digital_wallet,377,1,2544
loan,credit_card,500,1,2544
loan,unsecured_loan,428.33,1,2544
loan,unsecured_loan,500,1,2544
medical,hospital,200,1,2544
shopping,e_commerce,7038.2,3,2544
transportation,logistic_service,189,1,2544
null,null,null,null,2545
null,null,null,null,2546
null,null,null,null,2547
null,null,null,null,2548
null,null,null,null,2549
insurance,insurance,320,1,2550
insurance,other_insurance,320,1,2550
transportation,logistic_service,1104,1,2550
utility,phone,299,1,2551
null,null,null,null,2552
null,null,null,null,2553
null,null,null,null,2554
personal_care,beauty_salon,890,1,2555
shopping,convenience_store,3500,2,2555
null,null,null,null,2556
null,null,null,null,2557
education,private_school,800,5,2558
finance,digital_wallet,183,1,2558
home_and_living,home_improvement,662.07,3,2558
shopping,e_commerce,183,1,2558
utility,phone,853.86,2,2558
null,null,null,null,2559
finance,digital_wallet,902,6,2560
shopping,e_commerce,902,6,2560
shopping,grocery,380,1,2560
finance,digital_wallet,4000,3,2561
