Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
2.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Central,Corporate Employee,2408
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3265.0,34,Central,Unemployed,2410
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,6.0,9.0,1.5,1.0,2.0,3.0,1.0,1.0,6.0,1.0,2.0,670.0,768.0,29,Eastern,Corporate Employee,2411
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Southern,Student,2412
0.0,1.0,Female,high school,single,5.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,9283.45,366.0,13.07,1.0,63.0,158.0,1.0,41.0,208.0,1.0,22.0,1108195.0,1104723.9,39,Northeastern,Entrepreneur,2413
0.0,1.0,Female,high school,married,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,8.35,14.0,1.75,1.0,4.0,3.0,1.0,1.0,11.0,1.0,3.0,25400.03,25791.0,43,Eastern,Corporate Employee,2414
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,4476.15,16.0,1.78,1.0,4.0,4.0,1.0,1.0,12.0,1.0,4.0,13400.0,9037.0,26,Central,Corporate Employee,2415
1.0,0.0,Male,high school,single,4.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,3618.56,105.0,4.38,1.0,11.0,25.0,1.0,4.0,80.0,1.0,9.0,49570.85,47982.18,33,Eastern,Corporate Employee,2418
1.0,0.0,Male,high school,married,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Southern,Corporate Employee,2419
0.0,0.0,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,7.0,1.75,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,8550.0,8950.0,30,Eastern,Corporate Employee,2420
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1054.85,12.0,6.0,5.0,7.0,6.0,3.0,3.0,6.0,2.0,4.0,3354518.59,3353490.14,26,Northern,Entrepreneur,2421
0.0,1.0,Female,bachelor's degree,single,6.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,38788.35,322.0,10.73,4.0,38.0,20.0,1.0,2.0,302.0,4.0,37.0,682500.0,662785.62,54,Central,Entrepreneur,2422
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,4.0,0.0,4.0,0.0,1.0,3.0,26495.44,173.0,6.65,1.0,11.0,77.0,1.0,6.0,96.0,1.0,8.0,1086008.0,1081684.0,64,Eastern,Entrepreneur,2423
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Northern,Corporate Employee,2424
1.0,0.0,Female,master's degree,divorce,6.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2500.0,2500.0,49,Central,Entrepreneur,2425
0.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,4909.61,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2400.0,300.0,43,Southern,Corporate Employee,2426
2.0,1.0,Female,bachelor's degree,married,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.78,50.0,3.33,1.0,7.0,13.0,1.0,2.0,37.0,1.0,5.0,40883.0,40884.22,44,Northeastern,Corporate Employee,2427
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.31,851.0,56.73,1.0,103.0,829.0,65.0,102.0,22.0,1.0,4.0,67585.0,67730.0,36,Central,Freelancer,2428
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,16495.19,6.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,6500.0,938.0,60,Northern,Entrepreneur,2429
0.0,0.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4290.56,74.0,3.22,1.0,7.0,8.0,1.0,2.0,66.0,1.0,6.0,18461.0,20171.0,30,Western,Unemployed,2430
0.0,0.0,Male,vocational certificate,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,4.44,40.0,2.5,1.0,6.0,13.0,1.0,2.0,27.0,1.0,4.0,4604.0,4599.6,25,Central,Corporate Employee,2431
0.0,1.0,Female,master's degree,single,5.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,6693.87,29.0,1.81,1.0,4.0,5.0,1.0,2.0,24.0,1.0,4.0,22820.0,20456.86,63,Central,Unemployed,2432
0.0,0.0,Male,high school,single,5.0,5.0,2.0,0.0,6.0,1.0,0.0,2.0,195465.61,89.0,3.3,1.0,9.0,11.0,1.0,2.0,78.0,1.0,8.0,366880.0,189104.64,47,Central,Freelancer,2433
1.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,781.18,65.0,3.1,1.0,9.0,10.0,1.0,3.0,55.0,1.0,8.0,20989.0,25596.25,35,Central,Corporate Employee,2434
0.0,1.0,Female,less than high school,single,5.0,4.0,3.0,0.0,4.0,0.0,0.0,3.0,360739.95,32.0,1.6,1.0,3.0,11.0,1.0,2.0,21.0,1.0,2.0,17704.0,17721.93,36,Northeastern,Freelancer,2435
0.0,0.0,Female,vocational certificate,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,49100.76,133.0,4.93,1.0,16.0,56.0,1.0,10.0,77.0,1.0,7.0,68508.0,94605.0,52,Central,Corporate Employee,2436
1.0,0.0,Female,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3224.8,61.0,2.65,1.0,7.0,12.0,1.0,3.0,49.0,1.0,5.0,95860.0,93340.1,38,Eastern,Corporate Employee,2437
0.0,1.0,Female,high school,single,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Central,Entrepreneur,2439
0.0,0.0,Female,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,51.0,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,290.0,239.0,31,Central,Entrepreneur,2440
0.0,1.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,30071.0,37.0,4.11,1.0,7.0,5.0,1.0,2.0,32.0,1.0,7.0,105099.0,102372.0,31,Central,Corporate Employee,2441
0.0,2.0,Male,bachelor's degree,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,8010.52,10.0,1.25,1.0,2.0,4.0,1.0,2.0,6.0,1.0,1.0,33575.0,30382.12,68,Eastern,Entrepreneur,2442
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2352.99,103.0,4.12,1.0,8.0,35.0,1.0,4.0,68.0,1.0,6.0,23566.0,26924.24,25,Central,Corporate Employee,2443
1.0,1.0,Male,others,married,5.0,5.0,4.0,3.0,2.0,0.0,0.0,3.0,3277.0,33.0,2.06,1.0,9.0,7.0,1.0,2.0,26.0,1.0,7.0,964111.21,962342.61,39,Eastern,Entrepreneur,2444
1.0,1.0,Female,bachelor's degree,married,4.0,4.0,3.0,2.0,2.0,1.0,0.0,3.0,104160.21,57.0,2.38,1.0,6.0,14.0,1.0,3.0,43.0,1.0,5.0,510762.92,477657.86,55,Central,Corporate Employee,2445
0.0,0.0,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1267.13,70.0,3.33,1.0,13.0,18.0,1.0,3.0,52.0,1.0,11.0,19326.0,18059.67,23,Central,Entrepreneur,2446
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,658.83,60.0,2.4,1.0,8.0,5.0,1.0,2.0,55.0,1.0,6.0,33695.34,33227.0,35,Central,Corporate Employee,2447
0.0,0.0,Male,,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,50.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,Northeastern,Corporate Employee,2448
0.0,0.0,Male,,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.02,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,18577.07,18578.0,24,Northeastern,Corporate Employee,2449
0.0,0.0,Female,high school,single,5.0,5.0,5.0,0.0,2.0,0.0,0.0,1.0,7105.3,131.0,6.89,1.0,17.0,42.0,2.0,5.0,89.0,1.0,12.0,80923.92,74219.5,31,Central,Corporate Employee,2450
0.0,0.0,Female,others,others,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.01,175.0,6.03,2.0,14.0,20.0,1.0,4.0,155.0,2.0,12.0,57214.74,68222.62,24,Central,Student,2451
1.0,1.0,Female,bachelor's degree,single,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Central,Homemaker,2455
0.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.73,35,Southern,Unemployed,2456
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,183.13,26.0,2.6,1.0,8.0,9.0,1.0,2.0,17.0,1.0,7.0,39291.0,39218.47,33,Eastern,Entrepreneur,2460
0.0,0.0,Female,vocational certificate,others,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,182.42,6.0,1.5,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,26784.0,27200.0,45,Eastern,Corporate Employee,2461
0.0,0.0,Female,,single,4.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,1959.9,118.0,4.54,1.0,24.0,31.0,1.0,5.0,87.0,1.0,21.0,53955.0,64235.97,25,Central,Corporate Employee,2462
0.0,1.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,231459.97,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5000.0,60,Northern,Corporate Employee,2465
0.0,0.0,Female,,single,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2588.37,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,350.02,0.0,26,Eastern,Corporate Employee,2467
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,9618.41,30.0,1.58,1.0,3.0,7.0,1.0,1.0,23.0,1.0,2.0,13551.83,22810.47,33,Central,Freelancer,2468
0.0,0.0,Male,vocational certificate,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.88,28,Western,Entrepreneur,2469
0.0,0.0,Female,,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,72.74,51.0,2.32,1.0,6.0,5.0,1.0,3.0,46.0,1.0,6.0,11250.0,20819.12,20,Northern,Entrepreneur,2470
0.0,0.0,Female,others,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,225.24,114.0,4.07,1.0,11.0,66.0,1.0,8.0,48.0,1.0,5.0,27361.14,29842.9,25,Northeastern,Corporate Employee,2471
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.67,23.0,2.88,1.0,5.0,12.0,1.0,2.0,11.0,1.0,3.0,213955.61,213955.28,37,Central,Corporate Employee,2472
2.0,1.0,Female,bachelor's degree,married,6.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,69592.33,76.0,3.04,1.0,8.0,9.0,1.0,2.0,67.0,1.0,8.0,128125.9,475732.52,49,Central,Professional,2473
0.0,0.0,Male,high school,married,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,777.86,7.0,3.5,2.0,5.0,2.0,1.0,1.0,5.0,1.0,4.0,18254.5,17540.0,52,Central,Corporate Employee,2475
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,89.68,32.0,2.46,1.0,5.0,12.0,1.0,3.0,20.0,1.0,5.0,16760.0,16705.0,36,Northeastern,Corporate Employee,2477
0.0,0.0,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.48,119.0,5.67,1.0,14.0,19.0,1.0,3.0,100.0,1.0,12.0,24484.27,24509.27,19,Central,Corporate Employee,2478
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,205861.42,11.0,2.75,1.0,4.0,5.0,1.0,4.0,6.0,1.0,3.0,250776.0,295980.0,70,Central,Entrepreneur,2480
0.0,0.0,Female,high school,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,71786.9,10.0,1.25,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,18800.0,28820.0,41,Central,Corporate Employee,2483
1.0,0.0,Female,vocational certificate,single,6.0,6.0,1.0,3.0,5.0,0.0,0.0,1.0,1000.23,321.0,20.06,1.0,37.0,52.0,1.0,7.0,269.0,1.0,30.0,248646.0,237642.0,48,Central,Corporate Employee,2485
0.0,1.0,Female,high school,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4014.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,300.0,0.0,37,Central,Freelancer,2486
1.0,0.0,Male,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Central,Professional,2487
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,7454.61,158.0,5.45,1.0,12.0,19.0,1.0,3.0,139.0,1.0,11.0,81670.0,77975.89,27,Central,Professional,2488
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1904.74,88.0,3.03,1.0,9.0,61.0,1.0,5.0,27.0,1.0,4.0,55070.0,54356.0,39,Southern,Freelancer,2489
0.0,0.0,Male,high school,married,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,0.34,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,28,Central,Entrepreneur,2490
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,4.0,2.0,2.0,1.0,0.0,1.0,11567.74,36.0,2.4,1.0,6.0,7.0,1.0,3.0,29.0,1.0,4.0,45185.76,38143.98,40,Central,Corporate Employee,2491
0.0,1.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,90101.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,Southern,Professional,2492
0.0,0.0,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Central,Freelancer,2493
0.0,0.0,Male,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,Central,Entrepreneur,2497
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,245.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Eastern,Corporate Employee,2498
0.0,1.0,Male,bachelor's degree,single,4.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,6161.79,19.0,1.58,1.0,2.0,15.0,1.0,2.0,4.0,1.0,2.0,140003.06,162610.0,38,Central,Entrepreneur,2499
1.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,114201.04,9.0,1.8,1.0,4.0,4.0,1.0,2.0,5.0,1.0,2.0,11400.0,24233.0,51,Eastern,Homemaker,2503
0.0,0.0,Male,bachelor's degree,married,4.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,66157.39,33.0,1.83,1.0,4.0,19.0,1.0,3.0,14.0,1.0,2.0,195817.42,158789.54,44,Central,Entrepreneur,2504
0.0,0.0,Male,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,19101.9,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,13700.0,0.0,81,Central,Unemployed,2505
1.0,0.0,Female,vocational certificate,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,1604.06,38.0,2.11,1.0,4.0,9.0,1.0,2.0,29.0,1.0,4.0,19800.0,21233.0,49,Eastern,Unemployed,2506
0.0,0.0,Male,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,40000.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,20200.0,200.0,33,Northern,Entrepreneur,2507
0.0,0.0,Male,less than high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,88.89,79.0,3.43,1.0,12.0,56.0,1.0,8.0,23.0,1.0,5.0,2780.0,2802.0,45,Central,Entrepreneur,2508
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2970.28,137.0,5.07,1.0,12.0,20.0,1.0,4.0,117.0,1.0,8.0,5290.0,7632.0,28,Central,Corporate Employee,2509
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,3066.5,35.0,2.5,1.0,6.0,4.0,1.0,1.0,31.0,1.0,5.0,30144.61,40779.0,47,Central,Corporate Employee,2511
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,23000.0,8.0,1.6,1.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,37700.0,14700.0,31,Western,Entrepreneur,2512
0.0,0.0,Male,doctorate's degree,married,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,381821.05,28.0,1.75,1.0,5.0,15.0,1.0,5.0,13.0,1.0,2.0,431306.5,70039.5,50,Central,Professional,2514
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,34.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Northeastern,Freelancer,2515
0.0,0.0,Female,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.57,63.0,3.32,1.0,9.0,19.0,1.0,3.0,44.0,1.0,6.0,32314.0,32312.99,25,Central,Corporate Employee,2517
0.0,0.0,Female,others,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,3319.17,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1032.0,5.0,60,Central,Entrepreneur,2518
0.0,0.0,Female,others,married,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Central,Professional,2519
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,4.0,1.0,3.0,1.0,0.0,1.0,8072.74,61.0,2.77,1.0,8.0,9.0,1.0,3.0,52.0,1.0,6.0,22958.59,28805.0,46,Central,Corporate Employee,2521
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.85,6.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,10114.0,10200.0,36,Central,Corporate Employee,2522
0.0,1.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,55453.61,375.0,12.5,9.0,20.0,310.0,6.0,18.0,65.0,1.0,6.0,178383.0,240935.0,56,Central,Entrepreneur,2524
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,1.33,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,22904.0,22900.0,51,Central,Corporate Employee,2525
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,940.64,100.0,4.35,1.0,9.0,18.0,1.0,3.0,82.0,1.0,7.0,35567.7,35090.88,31,Northeastern,Corporate Employee,2527
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Central,Entrepreneur,2530
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,26060.82,131.0,4.52,1.0,14.0,66.0,1.0,12.0,65.0,1.0,6.0,123483.0,113720.38,44,Central,Corporate Employee,2532
0.0,1.0,Male,high school,single,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,527.38,8.0,1.6,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,25385.0,25788.93,43,Central,Entrepreneur,2533
0.0,0.0,Male,doctorate's degree,single,5.0,5.0,6.0,2.0,1.0,2.0,0.0,3.0,4986.69,11.0,1.22,1.0,2.0,7.0,1.0,1.0,4.0,1.0,1.0,146157.32,142250.0,38,Northern,Professional,2534
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Northern,Corporate Employee,2535
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,16869.57,47.0,2.35,1.0,5.0,2.0,1.0,1.0,45.0,1.0,5.0,32500.0,51164.53,30,Central,Corporate Employee,2536
0.0,0.0,Male,,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,2500.43,78.0,3.55,1.0,9.0,12.0,1.0,2.0,66.0,1.0,7.0,7738.5,6674.0,49,Central,Corporate Employee,2538
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1273.15,45.0,2.65,1.0,6.0,8.0,1.0,2.0,37.0,1.0,4.0,5738.0,5043.0,27,Northeastern,Freelancer,2539
0.0,0.0,Female,high school,married,6.0,6.0,2.0,0.0,5.0,0.0,0.0,1.0,3422.22,15.0,1.15,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,5448.61,8529.55,57,Northern,Corporate Employee,2540
0.0,0.0,Male,bachelor's degree,married,6.0,6.0,4.0,2.0,3.0,1.0,0.0,3.0,464.78,6.0,1.2,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,24302.0,23900.0,66,Central,Corporate Employee,2541
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,402.36,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,401.0,2.0,35,Northern,Corporate Employee,2542
0.0,0.0,Male,others,others,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,9.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9058.0,9200.0,73,Central,Unemployed,2543
0.0,1.0,Male,bachelor's degree,single,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,125.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,44,Central,Other,2545
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,25947.27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,386.13,49,Central,Entrepreneur,2547
1.0,0.0,Female,high school,widow,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,12160.05,7.0,1.4,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,22083.25,13237.64,48,Central,Corporate Employee,2550
0.0,0.0,Female,high school,divorce,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,17.76,47.0,2.47,1.0,8.0,17.0,1.0,3.0,30.0,1.0,5.0,32911.0,36628.09,51,Central,Corporate Employee,2551
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,8.32,32.0,3.2,1.0,13.0,19.0,1.0,8.0,13.0,1.0,5.0,15477.0,15659.57,31,Central,Corporate Employee,2552
0.0,0.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,9819.67,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,15000.0,12199.0,45,Northeastern,Entrepreneur,2553
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Southern,Corporate Employee,2554
0.0,0.0,Female,bachelor's degree,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,25771.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,48563.2,48092.25,69,Central,Entrepreneur,2557
0.0,1.0,Female,master's degree,single,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,26182.9,72.0,3.13,1.0,14.0,11.0,1.0,3.0,61.0,1.0,11.0,34625.0,44363.28,40,Southern,Corporate Employee,2558
0.0,0.0,Female,less than high school,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,50.01,64.0,3.37,1.0,9.0,10.0,1.0,2.0,54.0,1.0,9.0,8117.0,18103.56,31,Central,Corporate Employee,2559
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,5000.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0,29,Central,Corporate Employee,2560
0.0,0.0,Male,master's degree,single,7.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,115071.14,36.0,2.12,1.0,6.0,2.0,1.0,1.0,34.0,1.0,6.0,519900.0,588317.0,46,Central,Entrepreneur,2561
0.0,0.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,2.78,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,800.0,820.0,80,Northern,Unemployed,2563
