txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
utility,phone,594.0,1.0,1281
finance,payment_gateway,179.0,1.0,1287
loan,unsecured_loan,10900.0,1.0,1287
education,university,120.0,1.0,1289
restaurant,food_delivery,379.0,1.0,1289
government,fines_and_penalty,500.0,1.0,1300
utility,internet,2174.24,2.0,1300
utility,phone,1179.14,1.0,1300
utility,water,353.1,1.0,1300
investment,overall_brokerage,60000.0,1.0,1302
investment,securities_backed_by_bank,60000.0,1.0,1302
investment,security,60000.0,1.0,1302
finance,digital_wallet,2500.0,2.0,1304
medical,pharmacy,195.0,1.0,1304
utility,gas_station,126.0,1.0,1304
utility,water,141.24,1.0,1307
finance,payment_gateway,34820.0,1.0,1313
medical,pharmacy,1869.12,1.0,1314
pet_care,pet_shop,5010.0,2.0,1314
shopping,grocery,3884.37,2.0,1314
home_and_living,home_expense,1500.0,1.0,1324
loan,credit_card,2000.0,2.0,1324
loan,unsecured_loan,2300.0,1.0,1324
shopping,convenience_store,1700.0,1.0,1324
utility,internet,142.49,1.0,1324
utility,phone,142.49,1.0,1324
finance,digital_wallet,1970.0,7.0,1330
shopping,e_commerce,1970.0,7.0,1330
charity,religious,500.0,1.0,1336
finance,digital_wallet,63.0,1.0,1340
finance,payment_gateway,618.79,2.0,1340
shopping,e_commerce,63.0,1.0,1340
utility,internet,635.0,1.0,1340
utility,internet,640.93,1.0,1340
utility,phone,640.93,1.0,1340
utility,water,393.76,1.0,1340
investment,asset_management,35000.0,2.0,1345
investment,dummy_fn,35000.0,2.0,1345
utility,gas_station,100.0,1.0,1347
finance,digital_wallet,2123.0,5.0,1349
loan,credit_card,12200.0,1.0,1349
shopping,e_commerce,2123.0,5.0,1349
utility,internet,533.93,1.0,1349
utility,phone,533.93,1.0,1349
utility,phone,642.54,2.0,1349
finance,digital_wallet,66.0,1.0,1351
finance,digital_wallet,1600.0,6.0,1351
finance,payment_gateway,390.0,1.0,1351
medical,pharmacy,139.0,2.0,1351
transportation,logistic_service,1540.0,6.0,1352
utility,gas_station,800.0,1.0,1352
utility,water,53.93,1.0,1352
finance,digital_wallet,200.0,1.0,1356
home_and_living,home_expense,12150.0,1.0,1357
loan,credit_card,1870.0,1.0,1357
utility,internet,319.93,1.0,1357
utility,phone,319.93,1.0,1357
utility,phone,1603.93,1.0,1357
utility,internet,854.93,1.0,1360
finance,digital_wallet,1608.0,6.0,1364
finance,digital_wallet,318.0,4.0,1364
shopping,e_commerce,1608.0,6.0,1364
shopping,e_commerce,318.0,4.0,1364
medical,pharmacy,27000.0,1.0,1372
finance,digital_wallet,153.0,1.0,1373
utility,gas_station,50.0,1.0,1373
shopping,grocery,400.0,1.0,1376
shopping,convenience_store,1000.0,1.0,1378
charity,religious,36.0,1.0,1381
home_and_living,home_expense,414.0,2.0,1381
utility,electricity,581.3,1.0,1381
finance,payment_gateway,874.19,2.0,1383
utility,water,629.16,1.0,1383
utility,internet,1068.93,3.0,1388
utility,internet,587.96,1.0,1391
utility,phone,426.93,1.0,1391
shopping,convenience_store,7000.0,1.0,1392
utility,gas_station,1500.0,3.0,1397
finance,digital_wallet,3422.64,2.0,1401
finance,digital_wallet,700.0,7.0,1401
home_and_living,home_expense,441.5,1.0,1401
insurance,other_insurance,1322.0,1.0,1401
loan,auto_loan,7878.0,1.0,1401
loan,credit_card,1334.0,1.0,1401
shopping,e_commerce,3422.64,2.0,1401
transportation,tollway_fee,168.0,2.0,1401
utility,phone,2375.93,1.0,1401
finance,payment_gateway,13592.0,1.0,1402
finance,payment_gateway,881.2,4.0,1402
loan,credit_card,74773.5,1.0,1402
medical,hospital,5000.0,1.0,1402
medical,private_hospital,5000.0,1.0,1402
restaurant,food_delivery,1122.3,4.0,1402
loan,credit_card,1500.0,1.0,1406
utility,phone,1165.23,1.0,1406
utility,phone,696.57,2.0,1409
finance,digital_wallet,1309.3,3.0,1417
finance,payment_gateway,1675.0,1.0,1417
finance,payment_gateway,1281.86,1.0,1417
loan,credit_card,2000.0,1.0,1417
shopping,grocery,272.0,1.0,1417
finance,digital_wallet,673.0,1.0,1418
shopping,e_commerce,673.0,1.0,1418
shopping,convenience_store,130000.0,5.0,1422
insurance,insurance,16865.5,1.0,1423
utility,internet,426.93,1.0,1423
utility,phone,426.93,1.0,1423
utility,phone,747.93,1.0,1423
finance,digital_wallet,1282.0,2.0,1424
finance,payment_gateway,2810.0,1.0,1424
personal_care,cosmetics,147.0,1.0,1424
restaurant,chain_restaurant,57.0,1.0,1424
shopping,e_commerce,1282.0,2.0,1424
utility,gas_station,353.0,1.0,1424
insurance,life_insurance,3262.0,1.0,1425
investment,others,3262.0,1.0,1425
investment,others_tier,3262.0,1.0,1425
medical,private_hospital,1060.0,2.0,1425
restaurant,chain_restaurant,119.0,1.0,1425
shopping,convenience_store,2515.0,7.0,1425
shopping,department_store,5000.0,1.0,1425
shopping,grocery,2288.0,2.0,1425
utility,internet,1182.35,2.0,1425
utility,phone,1182.35,2.0,1425
loan,credit_card,464583.07,2.0,1426
shopping,grocery,25.0,1.0,1426
shopping,convenience_store,15000.0,2.0,1429
loan,credit_card,25504.74,3.0,1432
medical,hospital,5500.0,3.0,1432
medical,private_hospital,3500.0,2.0,1432
loan,unsecured_loan,600.0,1.0,1436
shopping,convenience_store,1000.0,1.0,1437
utility,internet,1409.1,1.0,1437
utility,phone,1123.0,1.0,1437
finance,digital_wallet,1667.0,3.0,1443
finance,digital_wallet,5000.0,1.0,1443
loan,auto_loan,48241.11,4.0,1443
shopping,e_commerce,1667.0,3.0,1443
shopping,grocery,2100.0,1.0,1443
transportation,public_transit,27000.0,2.0,1443
utility,gas_station,500.0,1.0,1443
finance,digital_wallet,4645.41,2.0,1446
finance,digital_wallet,440.0,2.0,1446
finance,payment_gateway,1431.66,1.0,1446
loan,credit_card,16000.0,2.0,1446
restaurant,chain_restaurant,167.0,1.0,1446
restaurant,food_delivery,2256.0,7.0,1446
shopping,e_commerce,4645.41,2.0,1446
shopping,grocery,1000.0,1.0,1446
shopping,grocery,370.0,1.0,1446
travel,budget_airline,4113.6,2.0,1446
utility,electricity,877.21,1.0,1446
utility,water,180.58,1.0,1446
medical,dental_clinic,4150.0,1.0,1447
medical,hospital,4150.0,1.0,1447
utility,internet,571.38,1.0,1447
utility,phone,571.38,1.0,1447
medical,pharmacy,171.0,1.0,1449
utility,internet,985.0,1.0,1449
utility,phone,985.0,1.0,1449
home_and_living,home_expense,3000.0,1.0,1450
shopping,convenience_store,2000.0,1.0,1450
utility,internet,1473.0,1.0,1450
utility,phone,1473.0,1.0,1450
utility,internet,853.86,2.0,1451
utility,phone,853.86,2.0,1451
business,ads,2461.0,2.0,1452
insurance,insurance,370.0,1.0,1452
insurance,other_insurance,370.0,1.0,1452
personal_care,cosmetics,4581.0,1.0,1455
utility,internet,863.49,2.0,1455
utility,phone,863.49,2.0,1455
utility,phone,853.86,2.0,1455
utility,water,32.1,1.0,1458
shopping,grocery,1094.0,1.0,1461
transportation,logistic_service,655.0,1.0,1461
utility,internet,319.93,1.0,1461
utility,internet,1065.72,2.0,1461
utility,phone,319.93,1.0,1461
utility,phone,434.4,1.0,1461
utility,water,428.0,1.0,1461
finance,payment_gateway,590.0,1.0,1464
utility,water,2578.48,3.0,1464
restaurant,food_delivery,310.5,3.0,1467
utility,internet,480.43,1.0,1469
utility,phone,480.43,1.0,1469
finance,digital_wallet,1210.35,3.0,1470
finance,digital_wallet,502.0,2.0,1470
loan,credit_card,10000.0,1.0,1470
shopping,e_commerce,1210.35,3.0,1470
transportation,logistic_service,234.54,2.0,1470
utility,internet,2601.4,4.0,1470
utility,phone,2601.4,4.0,1470
finance,digital_wallet,4245.51,3.0,1473
shopping,e_commerce,4245.51,3.0,1473
utility,internet,480.96,1.0,1473
finance,digital_wallet,179.0,1.0,1477
shopping,e_commerce,179.0,1.0,1477
loan,auto_loan,11706.0,1.0,1479
utility,internet,373.43,1.0,1479
utility,internet,534.46,1.0,1479
utility,phone,373.43,1.0,1479
home_and_living,home_expense,788.0,2.0,1484
shopping,grocery,415.0,2.0,1484
transportation,logistic_service,1470.0,1.0,1484
utility,gas_station,915.0,2.0,1484
utility,internet,1387.79,2.0,1484
utility,internet,495.61,2.0,1484
utility,phone,1387.79,2.0,1484
finance,digital_wallet,3097.67,4.0,1486
finance,payment_gateway,153.32,2.0,1486
shopping,e_commerce,3097.67,4.0,1486
utility,water,393.76,1.0,1486
charity,charitable_donation,1000.0,1.0,1487
finance,digital_wallet,1000.0,1.0,1487
finance,digital_wallet,857.9,1.0,1487
finance,digital_wallet,7820.0,1.0,1487
medical,hospital,1000.0,1.0,1487
medical,private_hospital,1000.0,1.0,1487
shopping,e_commerce,7820.0,1.0,1487
loan,auto_loan,8608.0,1.0,1488
finance,digital_wallet,1705.47,3.0,1491
shopping,e_commerce,1705.47,3.0,1491
utility,water,151.52,2.0,1491
medical,pharmacy,42.0,1.0,1492
utility,gas_station,300.0,1.0,1492
home_and_living,property_developer,999.0,1.0,1497
utility,water,290.63,1.0,1497
loan,credit_card,3000.0,1.0,1500
loan,unsecured_loan,1000.0,1.0,1500
shopping,convenience_store,1300.0,2.0,1501
utility,internet,514.99,1.0,1502
loan,auto_loan,6321.0,1.0,1505
utility,phone,1654.75,4.0,1505
finance,digital_wallet,200.0,1.0,1506
loan,unsecured_loan,1336.39,1.0,1506
shopping,department_store,1057.0,1.0,1509
utility,gas_station,1000.0,1.0,1509
utility,internet,1000.0,1.0,1509
utility,phone,1000.0,1.0,1509
shopping,convenience_store,12000.0,2.0,1512
utility,internet,412.93,1.0,1512
utility,phone,412.93,1.0,1512
transportation,logistic_service,283.0,1.0,1513
investment,securities_broker,20000.0,1.0,1514
investment,tfex,20000.0,1.0,1514
loan,credit_card,14887.18,1.0,1514
utility,gas_station,300.0,1.0,1521
utility,internet,377.0,1.0,1521
utility,phone,377.0,1.0,1521
finance,payment_gateway,348.0,2.0,1523
utility,internet,300.0,1.0,1523
utility,phone,300.0,1.0,1523
utility,gas_station,58.1,1.0,1525
shopping,convenience_store,1000.0,1.0,1528
shopping,convenience_store,13300.0,4.0,1528
shopping,convenience_store,4800.0,10.0,1528
transportation,logistic_service,479.0,1.0,1528
utility,internet,552.28,1.0,1528
investment,dummy_ix,20000.0,2.0,1538
investment,securities_backed_by_bank,20000.0,2.0,1538
shopping,convenience_store,1500.0,3.0,1540
loan,credit_card,15000.0,1.0,1541
finance,digital_wallet,644.0,3.0,1544
shopping,e_commerce,644.0,3.0,1544
utility,internet,374.5,1.0,1545
utility,internet,1068.0,1.0,1548
utility,phone,1068.0,1.0,1548
utility,internet,746.86,1.0,1557
utility,phone,746.86,1.0,1557
utility,internet,429.43,1.0,1561
education,university,18000.0,2.0,1564
finance,digital_wallet,357.0,1.0,1564
finance,digital_wallet,1000.0,1.0,1564
shopping,department_store,99.0,1.0,1564
shopping,e_commerce,357.0,1.0,1564
shopping,grocery,207.0,1.0,1564
transportation,public_transit,172.0,3.0,1564
charity,religious,19.0,1.0,1565
loan,credit_card,2506.74,1.0,1565
education,private_school,2300.0,2.0,1566
finance,payment_gateway,369.0,2.0,1566
medical,public_hospital,32800.0,3.0,1569
utility,water,130.33,1.0,1569
finance,digital_wallet,1107.0,3.0,1570
finance,digital_wallet,6414.19,1.0,1570
loan,auto_loan,88395.0,3.0,1570
medical,hospital,2491.0,1.0,1570
medical,private_hospital,2491.0,1.0,1570
personal_care,cosmetics,1127.0,1.0,1570
shopping,department_store,1160.0,1.0,1570
shopping,e_commerce,6414.19,1.0,1570
transportation,tollway_fee,2350.0,2.0,1570
utility,internet,1900.0,1.0,1570
utility,phone,1900.0,1.0,1570
utility,phone,3186.5,2.0,1570
loan,credit_card,956.0,1.0,1571
shopping,grocery,361.02,6.0,1571
shopping,grocery,156.3,3.0,1571
utility,internet,422.93,1.0,1571
utility,phone,422.93,1.0,1571
utility,phone,180.83,1.0,1571
utility,water,243.96,1.0,1571
utility,internet,747.93,1.0,1574
utility,phone,747.93,1.0,1574
restaurant,chain_restaurant,198.0,1.0,1575
shopping,grocery,90.0,1.0,1575
finance,digital_wallet,790.0,2.0,1580
shopping,e_commerce,790.0,2.0,1580
utility,internet,1262.6,2.0,1580
utility,internet,987.61,1.0,1580
utility,phone,500.0,1.0,1580
utility,water,393.76,1.0,1580
home_and_living,home_improvement,208.0,1.0,1583
finance,digital_wallet,256.0,2.0,1584
finance,digital_wallet,1423.93,4.0,1584
loan,auto_loan,6751.0,1.0,1584
medical,private_hospital,1400.0,2.0,1584
shopping,e_commerce,256.0,2.0,1584
finance,digital_wallet,1706.85,7.0,1585
finance,digital_wallet,300.0,1.0,1585
loan,auto_loan,2765.0,1.0,1585
loan,auto_loan,9886.0,1.0,1585
shopping,e_commerce,1706.85,7.0,1585
utility,gas_station,1000.0,1.0,1585
finance,digital_wallet,5485.19,6.0,1586
finance,digital_wallet,1230.0,8.0,1586
loan,unsecured_loan,360.42,1.0,1586
loan,unsecured_loan,930.0,1.0,1586
medical,pharmacy,285.0,1.0,1586
restaurant,food_delivery,3429.15,24.0,1586
shopping,e_commerce,5485.19,6.0,1586
shopping,grocery,647.5,1.0,1586
charity,religious,22.0,2.0,1587
home_and_living,home_improvement,272.0,2.0,1587
transportation,logistic_service,543.0,1.0,1587
utility,gas_station,2000.0,2.0,1587
loan,auto_loan,13898.0,1.0,1589
loan,unsecured_loan,800.0,1.0,1593
shopping,convenience_store,2945.0,6.0,1594
utility,internet,1141.01,1.0,1595
utility,phone,1462.01,3.0,1595
loan,credit_card,3000.0,1.0,1596
utility,internet,1058.23,2.0,1596
shopping,convenience_store,6200.0,4.0,1598
utility,gas_station,200.0,1.0,1601
utility,water,32.1,1.0,1601
utility,internet,319.93,1.0,1603
utility,phone,354.93,1.0,1603
finance,digital_wallet,300.0,2.0,1604
restaurant,food_delivery,1761.85,6.0,1604
finance,digital_wallet,700.0,3.0,1605
loan,credit_card,5330.0,2.0,1605
utility,water,64.84,1.0,1605
medical,pharmacy,95.0,1.0,1609
shopping,grocery,2204.62,3.0,1610
utility,electricity,1568.13,1.0,1610
utility,internet,530.5,1.0,1610
utility,internet,747.93,1.0,1610
utility,phone,530.5,1.0,1610
utility,water,128.56,1.0,1610
finance,digital_wallet,3487.0,3.0,1611
loan,credit_card,3100.0,1.0,1611
loan,credit_card,4600.0,2.0,1611
shopping,department_store,594.0,1.0,1611
shopping,e_commerce,3487.0,3.0,1611
loan,credit_card,3054.0,1.0,1612
medical,hospital,160.0,1.0,1612
shopping,grocery,2850.0,3.0,1612
shopping,grocery,2916.33,2.0,1612
utility,phone,4562.47,4.0,1612
utility,internet,891.31,2.0,1616
utility,internet,2351.86,2.0,1616
utility,phone,891.31,2.0,1616
finance,payment_gateway,1190.0,1.0,1618
home_and_living,home_improvement,253.0,1.0,1618
home_and_living,home_improvement,10592.08,2.0,1618
medical,hospital,1303.0,1.0,1618
medical,private_hospital,1303.0,1.0,1618
shopping,grocery,2396.0,1.0,1618
shopping,convenience_store,10000.0,1.0,1619
shopping,grocery,6025.0,2.0,1619
utility,gas_station,3700.24,2.0,1619
utility,gas_station,10000.0,1.0,1619
utility,internet,2440.48,4.0,1622
utility,phone,2440.48,4.0,1622
utility,phone,1017.57,1.0,1627
finance,payment_gateway,99.4,1.0,1630
utility,internet,940.27,2.0,1630
finance,digital_wallet,2249.0,2.0,1632
restaurant,chain_restaurant,84.0,1.0,1632
shopping,e_commerce,2249.0,2.0,1632
utility,internet,853.86,1.0,1632
utility,phone,853.86,1.0,1632
medical,pharmacy,3000.0,1.0,1633
home_and_living,home_expense,420.0,1.0,1635
shopping,department_store,495.0,2.0,1635
finance,digital_wallet,1846.01,3.0,1637
shopping,e_commerce,1846.01,3.0,1637
finance,payment_gateway,1112.0,1.0,1643
utility,phone,880.08,1.0,1643
utility,water,301.1,2.0,1644
entertainment,streaming_service,419.0,1.0,1645
finance,digital_wallet,879.37,1.0,1645
finance,digital_wallet,1344.77,11.0,1645
shopping,e_commerce,879.37,1.0,1645
transportation,logistic_service,67.0,1.0,1645
loan,unsecured_loan,8100.0,1.0,1647
utility,internet,747.93,1.0,1647
utility,phone,747.93,1.0,1647
finance,digital_wallet,882.0,2.0,1651
shopping,e_commerce,882.0,2.0,1651
transportation,public_transit,2000.0,1.0,1651
utility,internet,587.97,1.0,1651
utility,phone,587.97,1.0,1651
finance,digital_wallet,1488.15,9.0,1655
finance,digital_wallet,955.0,4.0,1655
finance,digital_wallet,700.0,2.0,1655
restaurant,food_delivery,362.36,3.0,1655
shopping,e_commerce,955.0,4.0,1655
utility,gas_station,2000.0,1.0,1655
shopping,department_store,899.0,1.0,1656
finance,digital_wallet,2500.0,5.0,1661
shopping,convenience_store,900.0,1.0,1661
finance,payment_gateway,600.0,1.0,1663
medical,hospital,1000.0,1.0,1663
medical,pharmacy,7500.0,1.0,1663
medical,private_hospital,1000.0,1.0,1663
pet_care,pet_shop,975.0,1.0,1663
shopping,convenience_store,2000.0,1.0,1663
shopping,convenience_store,1000.0,1.0,1663
shopping,convenience_store,900.0,1.0,1663
shopping,grocery,3384.0,2.0,1663
loan,credit_card,2192.0,1.0,1664
finance,digital_wallet,1009.0,5.0,1665
loan,auto_loan,8735.0,1.0,1665
shopping,e_commerce,1009.0,5.0,1665
restaurant,food_delivery,367.0,2.0,1672
restaurant,food_delivery,350.0,3.0,1672
restaurant,food_delivery,127.0,1.0,1672
finance,digital_wallet,2236.0,3.0,1677
shopping,e_commerce,2236.0,3.0,1677
utility,internet,1228.36,2.0,1677
utility,internet,1388.86,1.0,1677
utility,phone,1228.36,2.0,1677
entertainment,movie_theater,614.0,2.0,1679
home_and_living,home_improvement,930.0,1.0,1679
personal_care,cosmetics,1170.0,1.0,1679
utility,internet,673.03,1.0,1679
utility,gas_station,500.0,1.0,1680
shopping,convenience_store,900.0,1.0,1681
shopping,convenience_store,500.0,1.0,1687
shopping,grocery,1150.0,1.0,1687
utility,internet,497.59,1.0,1687
utility,phone,497.59,1.0,1687
home_and_living,home_expense,490.0,1.0,1692
loan,auto_loan,3743.0,1.0,1692
transportation,logistic_service,37.0,1.0,1692
shopping,convenience_store,7000.0,2.0,1693
utility,internet,321.0,1.0,1693
utility,phone,321.0,1.0,1693
loan,credit_card,6364.0,1.0,1695
loan,credit_card,2851.0,2.0,1695
loan,unsecured_loan,3027.0,2.0,1695
utility,phone,532.86,2.0,1695
utility,internet,212.93,1.0,1698
home_and_living,home_improvement,959.0,1.0,1700
personal_care,fitness,558.0,1.0,1700
utility,internet,1432.36,2.0,1700
utility,phone,1432.36,2.0,1700
utility,phone,425.86,1.0,1700
medical,hospital,1000.0,2.0,1703
medical,private_hospital,1000.0,2.0,1703
utility,internet,426.93,1.0,1703
utility,phone,426.93,1.0,1703
finance,digital_wallet,450.0,1.0,1705
utility,internet,801.43,2.0,1705
utility,gas_station,80.0,1.0,1706
shopping,convenience_store,20030.0,4.0,1708
utility,internet,3243.17,2.0,1708
utility,internet,1175.93,1.0,1708
utility,phone,3243.17,2.0,1708
utility,water,1117.08,1.0,1708
investment,dummy_ix,10000.0,2.0,1710
investment,securities_backed_by_bank,10000.0,2.0,1710
utility,internet,450.0,1.0,1710
utility,phone,450.0,1.0,1710
loan,credit_card,50601.55,1.0,1714
shopping,grocery,1685.0,2.0,1717
utility,gas_station,300.0,1.0,1717
shopping,convenience_store,8500.0,1.0,1721
shopping,grocery,19200.0,2.0,1721
finance,payment_gateway,628.0,1.0,1727
loan,unsecured_loan,424.0,1.0,1727
utility,phone,587.43,1.0,1727
finance,payment_gateway,1045.0,3.0,1729
shopping,convenience_store,2000.0,1.0,1729
transportation,logistic_service,980.0,1.0,1729
shopping,grocery,1000.0,2.0,1734
shopping,convenience_store,800.0,1.0,1735
charity,religious,59.0,1.0,1738
utility,internet,738.62,1.0,1738
utility,phone,738.62,1.0,1738
finance,digital_wallet,3918.0,9.0,1741
medical,hospital,50.0,1.0,1742
utility,gas_station,290.0,2.0,1742
education,university,8450.0,1.0,1745
medical,private_hospital,1710.0,6.0,1749
shopping,convenience_store,1100.0,1.0,1749
personal_care,fitness,240.0,11.0,1750
shopping,convenience_store,87.0,2.0,1750
transportation,logistic_service,428.0,1.0,1750
utility,gas_station,2000.0,2.0,1750
utility,internet,900.0,1.0,1750
utility,internet,410.88,1.0,1756
utility,phone,410.88,1.0,1756
finance,digital_wallet,3343.33,1.0,1758
shopping,e_commerce,3343.33,1.0,1758
utility,gas_station,300.0,1.0,1760
utility,water,294.89,2.0,1760
automotive,car_dealer,4000.0,1.0,1766
finance,digital_wallet,2154.0,8.0,1766
insurance,insurance,1000.0,1.0,1766
insurance,life_insurance,1000.0,1.0,1766
medical,hospital,127.0,1.0,1766
medical,private_hospital,127.0,1.0,1766
utility,gas_station,500.0,1.0,1766
charity,religious,19.0,1.0,1768
insurance,insurance,320.0,1.0,1768
insurance,other_insurance,320.0,1.0,1768
utility,internet,640.92,1.0,1768
utility,phone,483.0,1.0,1768
utility,water,156.33,1.0,1768
utility,gas_station,2977.0,1.0,1771
loan,credit_card,7000.0,1.0,1776
utility,internet,1119.0,3.0,1776
utility,phone,1119.0,3.0,1776
utility,gas_station,500.0,1.0,1778
finance,digital_wallet,1501.0,6.0,1785
finance,digital_wallet,2800.0,8.0,1785
finance,payment_gateway,373.43,1.0,1785
restaurant,food_delivery,60.0,2.0,1785
shopping,e_commerce,1501.0,6.0,1785
transportation,public_transit,47.0,1.0,1785
restaurant,food_delivery,371.15,6.0,1787
transportation,public_transit,137.0,3.0,1787
transportation,public_transit,24.0,1.0,1787
loan,credit_card,1298.0,2.0,1788
loan,credit_card,2112.0,1.0,1788
utility,internet,266.43,1.0,1788
utility,internet,320.46,1.0,1788
utility,phone,266.43,1.0,1788
entertainment,movie_theater,800.0,1.0,1789
finance,digital_wallet,2724.0,2.0,1789
insurance,insurance,20178.91,4.0,1789
insurance,other_insurance,20178.91,4.0,1789
restaurant,chain_restaurant,1000.0,1.0,1789
shopping,grocery,3886.0,1.0,1789
transportation,logistic_service,222.0,1.0,1789
transportation,logistic_service,2280.0,1.0,1789
utility,gas_station,5015.0,2.0,1789
utility,gas_station,637.0,1.0,1789
utility,gas_station,1800.0,1.0,1789
utility,internet,1281.86,1.0,1789
utility,phone,1281.86,1.0,1789
utility,phone,2175.93,2.0,1789
finance,digital_wallet,1700.0,5.0,1792
finance,digital_wallet,1500.0,2.0,1792
restaurant,food_delivery,1022.0,6.0,1792
shopping,e_commerce,1700.0,5.0,1792
utility,internet,682.66,1.0,1793
utility,internet,747.93,1.0,1794
utility,phone,747.93,1.0,1794
home_and_living,home_expense,553.0,1.0,1796
transportation,public_transit,33.0,1.0,1796
finance,digital_wallet,1298.0,4.0,1801
restaurant,food_delivery,269.0,1.0,1801
restaurant,food_delivery,437.0,3.0,1801
finance,digital_wallet,8030.02,2.0,1804
shopping,e_commerce,8030.02,2.0,1804
utility,internet,541.42,2.0,1805
finance,digital_wallet,229.0,2.0,1817
finance,payment_gateway,160.5,1.0,1817
shopping,e_commerce,229.0,2.0,1817
shopping,grocery,275.0,1.0,1817
finance,digital_wallet,2190.0,1.0,1818
shopping,e_commerce,2190.0,1.0,1818
insurance,insurance,22464.0,8.0,1819
utility,internet,533.93,1.0,1819
utility,phone,533.93,1.0,1819
utility,gas_station,90.0,1.0,1822
utility,internet,2514.4,2.0,1826
utility,internet,640.0,1.0,1826
utility,phone,2514.4,2.0,1826
entertainment,streaming_service,129.0,1.0,1830
finance,payment_gateway,1290.0,1.0,1830
loan,credit_card,5600.0,2.0,1830
shopping,convenience_store,2000.0,1.0,1830
utility,internet,481.5,1.0,1830
utility,internet,810.61,1.0,1830
utility,phone,481.5,1.0,1830
loan,auto_loan,21084.0,1.0,1831
loan,credit_card,259204.31,1.0,1831
utility,phone,378.78,1.0,1837
shopping,department_store,985.68,2.0,1842
shopping,grocery,105.0,1.0,1842
loan,credit_card,534.0,1.0,1843
loan,credit_card,4273.89,2.0,1843
insurance,insurance,810.0,2.0,1845
insurance,other_insurance,810.0,2.0,1845
utility,internet,1165.86,1.0,1845
utility,phone,1165.86,1.0,1845
finance,digital_wallet,384.22,1.0,1849
shopping,e_commerce,384.22,1.0,1849
government,tax_payment,60743.12,9.0,1850
insurance,insurance,320.0,1.0,1857
insurance,other_insurance,320.0,1.0,1857
personal_care,cosmetics,29.0,1.0,1863
shopping,grocery,900.0,1.0,1866
loan,credit_card,4660.0,1.0,1869
loan,credit_card,53422.0,3.0,1869
shopping,convenience_store,5000.0,1.0,1869
utility,water,515.74,1.0,1869
medical,hospital,65800.0,9.0,1872
medical,private_hospital,65800.0,9.0,1872
shopping,convenience_store,500.0,1.0,1872
home_and_living,home_improvement,1902.0,1.0,1874
shopping,convenience_store,2015.0,2.0,1874
restaurant,food_delivery,263.0,2.0,1877
utility,internet,1175.93,1.0,1877
loan,credit_card,1000.0,1.0,1878
medical,pharmacy,128.0,1.0,1878
finance,digital_wallet,18508.0,24.0,1881
home_and_living,home_improvement,38012.73,1.0,1881
medical,hospital,14695.0,3.0,1881
medical,private_hospital,14695.0,3.0,1881
pet_care,pet_hospital,988.0,1.0,1881
restaurant,chain_restaurant,135.0,1.0,1881
restaurant,food_delivery,14651.0,65.0,1881
shopping,e_commerce,18508.0,24.0,1881
restaurant,food_delivery,205.0,2.0,1883
shopping,department_store,259.0,1.0,1883
shopping,convenience_store,6000.0,3.0,1887
utility,gas_station,2000.0,1.0,1887
home_and_living,home_expense,668.0,1.0,1890
finance,digital_wallet,2510.59,2.0,1893
finance,digital_wallet,815.22,1.0,1893
shopping,e_commerce,2510.59,2.0,1893
utility,electricity,3350.49,4.0,1893
finance,digital_wallet,118.0,3.0,1895
utility,internet,809.99,1.0,1908
finance,digital_wallet,213.0,1.0,1916
finance,digital_wallet,873.0,2.0,1916
finance,payment_gateway,20200.0,1.0,1916
loan,unsecured_loan,550.0,1.0,1916
medical,dental_clinic,450.0,1.0,1916
restaurant,food_delivery,2034.5,8.0,1916
shopping,e_commerce,213.0,1.0,1916
shopping,e_commerce,873.0,2.0,1916
shopping,grocery,431.0,1.0,1916
transportation,public_transit,186.0,3.0,1916
utility,electricity,438.83,1.0,1916
utility,internet,609.58,1.0,1916
utility,phone,609.58,1.0,1916
finance,digital_wallet,148.0,2.0,1921
insurance,other_insurance,3000.0,1.0,1921
loan,credit_card,374.0,2.0,1921
loan,unsecured_loan,679.51,1.0,1921
shopping,e_commerce,148.0,2.0,1921
loan,auto_loan,2425.0,1.0,1923
loan,unsecured_loan,1030.0,1.0,1923
transportation,public_transit,500.0,1.0,1923
utility,gas_station,1000.0,1.0,1923
utility,internet,437.1,2.0,1923
utility,phone,437.1,2.0,1923
personal_care,cosmetics,340.0,1.0,1926
insurance,insurance,320.0,1.0,1928
insurance,other_insurance,320.0,1.0,1928
utility,gas_station,900.0,3.0,1928
utility,internet,2419.21,1.0,1929
utility,phone,2419.21,1.0,1929
finance,digital_wallet,200.0,1.0,1931
travel,hotel,1360.0,3.0,1931
travel,hotel,450.0,1.0,1931
utility,gas_station,19230.0,16.0,1931
restaurant,food_delivery,2999.88,6.0,1938
finance,digital_wallet,6674.81,1.0,1940
finance,digital_wallet,519.0,1.0,1940
finance,digital_wallet,200.0,1.0,1940
finance,payment_gateway,320.0,2.0,1940
medical,private_hospital,711.0,1.0,1940
restaurant,chain_restaurant,297.0,1.0,1940
restaurant,food_delivery,2379.1,12.0,1940
shopping,convenience_store,2344.0,20.0,1940
shopping,e_commerce,6674.81,1.0,1940
shopping,e_commerce,519.0,1.0,1940
transportation,public_transit,124.0,2.0,1940
utility,internet,500.0,1.0,1940
shopping,convenience_store,3000.0,1.0,1944
