Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
0.0,Unknown,Female,others,others,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,20.24,209.0,6.97,1.0,21.0,22.0,1.0,2.0,187.0,1.0,19.0,44100.0,68486.52,25,Central,Student,2264
1.0,0.0,Male,high school,married - registered,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,9995.38,30.0,1.76,1.0,5.0,1.0,1.0,1.0,29.0,1.0,4.0,16220.69,15502.0,40,Central,Corporate Employee,2266
0.0,Unknown,Female,Unknown,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,39977.22,16.0,2.0,1.0,4.0,11.0,1.0,3.0,5.0,1.0,1.0,94300.0,60000.0,44,Northeastern,Corporate Employee,2267
0.0,Unknown,Female,Unknown,married,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,1171.24,77.0,3.35,1.0,9.0,22.0,1.0,3.0,55.0,1.0,8.0,20042.0,26975.65,23,Western,Homemaker,2271
0.0,Unknown,Male,Unknown,single,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,5959.65,361.0,12.03,3.0,24.0,78.0,1.0,7.0,283.0,2.0,20.0,223005.61,230497.67,42,Central,Freelancer,2272
0.0,0.0,Male,high school,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,26978.8,34.0,1.79,1.0,5.0,1.0,1.0,1.0,33.0,1.0,5.0,41910.0,35533.88,36,Central,Corporate Employee,2273
0.0,0.0,Female,master's degree,married - registered,5.0,5.0,2.0,1.0,3.0,0.0,0.0,2.0,20045.53,36.0,2.0,1.0,4.0,2.0,1.0,1.0,34.0,1.0,4.0,32000.14,34650.93,45,Northeastern,Professional,2277
0.0,1.0,Female,high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,10482.2,20.0,2.22,1.0,4.0,2.0,1.0,1.0,18.0,1.0,4.0,44900.0,36732.44,41,Eastern,Entrepreneur,2279
0.0,1.0,Female,bachelor's degree,married - registered,5.0,5.0,3.0,1.0,3.0,1.0,0.0,3.0,30720.81,82.0,3.15,1.0,8.0,7.0,1.0,2.0,75.0,1.0,8.0,78019.0,112897.87,40,Western,Corporate Employee,2281
1.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,5377.51,112.0,4.67,1.0,12.0,14.0,1.0,3.0,98.0,1.0,11.0,60477.0,57448.93,40,Central,Corporate Employee,2282
1.0,0.0,Male,bachelor's degree,married,6.0,6.0,1.0,2.0,5.0,1.0,0.0,1.0,15292.88,183.0,6.54,1.0,18.0,50.0,1.0,7.0,133.0,1.0,13.0,205757.64,198247.19,41,Southern,Corporate Employee,2284
0.0,0.0,Male,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,28700.12,66.0,2.64,1.0,6.0,2.0,1.0,1.0,64.0,1.0,6.0,33625.0,39761.94,47,Central,Corporate Employee,2285
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,37145.01,36.0,2.25,1.0,14.0,3.0,1.0,2.0,33.0,1.0,12.0,20805.0,114658.54,33,Central,Professional,2290
1.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,1091.94,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4000.0,3939.0,42,Central,Corporate Employee,2291
0.0,0.0,Female,vocational certificate,single,6.0,6.0,3.0,0.0,5.0,0.0,0.0,2.0,20582.98,77.0,2.85,1.0,10.0,41.0,1.0,8.0,36.0,1.0,5.0,116128.59,117026.67,48,Central,Corporate Employee,2292
0.0,0.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,325.0,12.0,1.71,1.0,3.0,7.0,1.0,2.0,5.0,1.0,1.0,2496.0,2171.0,34,Central,Corporate Employee,2293
0.0,0.0,Female,less than high school,single,6.0,6.0,1.0,0.0,5.0,1.0,0.0,1.0,322.66,164.0,6.31,1.0,15.0,72.0,1.0,8.0,92.0,1.0,10.0,138842.0,138519.35,39,Central,Entrepreneur,2299
4.0,1.0,Male,bachelor's degree,married,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,527.11,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,5500.0,5000.0,65,Central,Corporate Employee,2301
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,85.55,18.0,1.5,1.0,5.0,3.0,1.0,1.0,15.0,1.0,4.0,21942.5,26936.68,46,Eastern,Corporate Employee,2302
0.0,1.0,Male,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,2472.02,45.0,2.14,1.0,6.0,9.0,1.0,2.0,36.0,1.0,6.0,109210.0,108719.82,49,Southern,Entrepreneur,2305
0.0,1.0,Male,bachelor's degree,single,5.0,4.0,4.0,1.0,6.0,0.0,0.0,4.0,342690.38,65.0,3.1,1.0,10.0,55.0,1.0,10.0,10.0,1.0,5.0,81645.0,98945.0,62,Northern,Unemployed,2309
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,6.3,57.0,3.56,1.0,8.0,23.0,1.0,4.0,34.0,1.0,4.0,108787.0,109518.95,43,Northern,Corporate Employee,2311
0.0,1.0,Female,bachelor's degree,single,4.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,204.73,39.0,1.95,1.0,5.0,10.0,1.0,2.0,29.0,1.0,5.0,25530.0,25955.26,49,Northern,Entrepreneur,2314
0.0,0.0,Female,bachelor's degree,single,8.0,7.0,4.0,2.0,3.0,0.0,0.0,2.0,23507.3,170.0,5.86,1.0,12.0,16.0,1.0,4.0,154.0,1.0,11.0,30690.0,52888.11,40,Central,Corporate Employee,2322
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.04,193.0,6.89,2.0,13.0,76.0,1.0,5.0,117.0,1.0,8.0,23421.0,23423.24,45,Central,Corporate Employee,2323
0.0,1.0,Male,less than high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,76.72,37.0,2.06,1.0,4.0,16.0,1.0,3.0,21.0,1.0,4.0,25240.0,25245.0,45,Northeastern,Corporate Employee,2327
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,8.0,2.67,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,52700.0,52700.0,40,Eastern,Corporate Employee,2330
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.63,42.0,3.82,1.0,10.0,14.0,1.0,3.0,28.0,1.0,8.0,3663.4,3663.47,25,Central,Corporate Employee,2338
0.0,Unknown,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.25,23.0,2.3,1.0,4.0,10.0,1.0,2.0,13.0,1.0,2.0,4035.0,4033.75,24,Central,Corporate Employee,2339
0.0,Unknown,Female,others,single,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,69037.62,53.0,3.12,1.0,13.0,29.0,1.0,11.0,24.0,1.0,5.0,143868.0,139197.01,46,Central,Corporate Employee,2341
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,45661.01,25.0,1.67,1.0,4.0,7.0,1.0,3.0,18.0,1.0,4.0,52475.0,33758.86,49,Central,Corporate Employee,2346
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3389.9,119.0,4.1,1.0,9.0,15.0,1.0,2.0,104.0,1.0,8.0,25323.17,24183.86,25,Northeastern,Unemployed,2350
0.0,1.0,Male,bachelor's degree,married - non registered,5.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,20563.57,113.0,4.04,1.0,9.0,6.0,1.0,2.0,107.0,1.0,9.0,195031.57,183600.09,43,Central,Corporate Employee,2351
0.0,0.0,Male,bachelor's degree,married,7.0,6.0,5.0,2.0,2.0,0.0,0.0,3.0,12800.43,7.0,3.5,3.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,34793.5,22193.5,31,Central,Corporate Employee,2354
0.0,0.0,Female,less than high school,single,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0,53918.02,109.0,4.36,1.0,15.0,17.0,1.0,4.0,92.0,1.0,11.0,89050.73,92299.96,27,Central,Corporate Employee,2357
0.0,0.0,Female,less than high school,married,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,28903.78,153.0,5.1,1.0,11.0,72.0,1.0,8.0,81.0,1.0,8.0,171198.0,183200.61,53,Eastern,Entrepreneur,2369
0.0,0.0,Female,bachelor's degree,single,5.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1561.53,27.0,4.5,2.0,7.0,9.0,1.0,3.0,18.0,1.0,5.0,9935.0,8400.0,36,Central,Professional,2372
1.0,1.0,Male,high school,single,4.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,1160002.64,10.0,1.43,1.0,3.0,5.0,1.0,1.0,5.0,1.0,3.0,129193.5,366710.0,53,Central,Entrepreneur,2376
0.0,0.0,Male,others,single,6.0,6.0,4.0,2.0,3.0,1.0,0.0,1.0,2368.21,204.0,7.29,2.0,15.0,36.0,1.0,3.0,168.0,2.0,12.0,63552.49,61877.86,34,Eastern,Corporate Employee,2382
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.02,269.0,12.81,1.0,54.0,64.0,1.0,10.0,205.0,1.0,44.0,58000.0,58600.73,21,Eastern,Corporate Employee,2383
0.0,0.0,Female,bachelor's degree,single,7.0,7.0,3.0,1.0,5.0,0.0,0.0,2.0,50184.21,133.0,4.75,1.0,11.0,35.0,1.0,3.0,98.0,1.0,8.0,108811.62,76675.85,58,Central,Corporate Employee,2384
0.0,0.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,10004.4,12.0,1.09,1.0,2.0,1.0,1.0,1.0,11.0,1.0,2.0,6000.0,5577.99,54,Northern,Unemployed,2386
0.0,1.0,Male,bachelor's degree,married - registered,6.0,6.0,2.0,0.0,4.0,1.0,0.0,1.0,19300.0,177.0,6.81,1.0,18.0,22.0,1.0,3.0,155.0,1.0,17.0,2206600.0,2187300.0,54,Northeastern,Entrepreneur,2390
1.0,0.0,Male,bachelor's degree,widow,4.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,55530.64,234.0,9.36,1.0,26.0,40.0,1.0,4.0,194.0,1.0,24.0,237544.0,197063.0,53,Eastern,Corporate Employee,2391
0.0,Unknown,Female,bachelor's degree,married,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,379.64,198.0,6.6,1.0,24.0,49.0,1.0,8.0,149.0,1.0,16.0,163035.49,166985.59,51,Central,Corporate Employee,2394
0.0,0.0,Female,less than high school,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,47.41,13.0,2.17,1.0,4.0,3.0,1.0,1.0,10.0,1.0,3.0,3000.0,3000.0,20,Central,Freelancer,2395
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,38753.57,38.0,2.0,1.0,6.0,8.0,1.0,3.0,30.0,1.0,5.0,54231.0,74738.27,53,Northeastern,Homemaker,2398
0.0,0.0,Female,less than high school,married,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,7424.19,166.0,5.72,1.0,14.0,26.0,1.0,3.0,140.0,2.0,12.0,37383.92,30429.69,54,Eastern,Corporate Employee,2399
1.0,0.0,Male,vocational certificate/ diploma,married - registered,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,23065.55,10.0,1.43,1.0,3.0,2.0,1.0,1.0,8.0,1.0,3.0,26160.0,27224.9,44,Central,Corporate Employee,2400
1.0,0.0,Female,less than high school,married - registered,5.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,43455.35,167.0,5.76,1.0,13.0,110.0,1.0,11.0,57.0,1.0,8.0,247123.0,214089.99,57,Central,Entrepreneur,2401
0.0,Unknown,Female,Unknown,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,7930.38,23.0,1.92,1.0,5.0,3.0,1.0,2.0,20.0,1.0,5.0,37750.0,42787.47,23,Central,Student,2403
0.0,Unknown,Male,others,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.68,84.0,3.23,1.0,8.0,20.0,1.0,2.0,64.0,1.0,6.0,3642.0,3773.08,19,Northeastern,Student,2404
0.0,Unknown,Male,bachelor's degree,single,7.0,6.0,6.0,1.0,2.0,2.0,0.0,3.0,542084.77,88.0,3.38,1.0,7.0,11.0,1.0,3.0,77.0,1.0,7.0,329096.58,357817.0,48,Central,Corporate Employee,2406
0.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,13.63,24.0,2.0,1.0,4.0,6.0,1.0,2.0,18.0,1.0,3.0,3175.0,3663.25,45,Central,Corporate Employee,2407
0.0,1.0,Female,high school,single,5.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,9283.45,366.0,13.07,1.0,63.0,158.0,1.0,41.0,208.0,1.0,22.0,1108195.0,1104723.9,39,Northeastern,Entrepreneur,2413
1.0,0.0,Male,high school,single,4.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,3618.56,105.0,4.38,1.0,11.0,25.0,1.0,4.0,80.0,1.0,9.0,49570.85,47982.18,33,Eastern,Corporate Employee,2418
0.0,1.0,Female,bachelor's degree,single,6.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,38788.35,322.0,10.73,4.0,38.0,20.0,1.0,2.0,302.0,4.0,37.0,682500.0,662785.62,54,Central,Entrepreneur,2422
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,4.0,0.0,4.0,0.0,1.0,3.0,26495.44,173.0,6.65,1.0,11.0,77.0,1.0,6.0,96.0,1.0,8.0,1086008.0,1081684.0,64,Eastern,Entrepreneur,2423
1.0,0.0,Female,master's degree,divorce,6.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2500.0,2500.0,49,Central,Entrepreneur,2425
2.0,1.0,Female,bachelor's degree,married - registered,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.78,50.0,3.33,1.0,7.0,13.0,1.0,2.0,37.0,1.0,5.0,40883.0,40884.22,44,Northeastern,Corporate Employee,2427
0.0,0.0,Male,vocational certificate,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,4.44,40.0,2.5,1.0,6.0,13.0,1.0,2.0,27.0,1.0,4.0,4604.0,4599.6,25,Central,Corporate Employee,2431
0.0,1.0,Female,master's degree,single,5.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,6693.87,29.0,1.81,1.0,4.0,5.0,1.0,2.0,24.0,1.0,4.0,22820.0,20456.86,63,Central,Unemployed,2432
0.0,0.0,Male,high school,single,5.0,5.0,2.0,0.0,6.0,1.0,0.0,2.0,195465.61,89.0,3.3,1.0,9.0,11.0,1.0,2.0,78.0,1.0,8.0,366880.0,189104.64,47,Central,Freelancer,2433
1.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,781.18,65.0,3.1,1.0,9.0,10.0,1.0,3.0,55.0,1.0,8.0,20989.0,25596.25,35,Central,Corporate Employee,2434
0.0,1.0,Female,less than high school,single,5.0,4.0,3.0,0.0,4.0,0.0,0.0,3.0,360739.95,32.0,1.6,1.0,3.0,11.0,1.0,2.0,21.0,1.0,2.0,17704.0,17721.93,36,Northeastern,Freelancer,2435
0.0,Unknown,Female,vocational certificate/ diploma,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,49100.76,133.0,4.93,1.0,16.0,56.0,1.0,10.0,77.0,1.0,7.0,68508.0,94605.0,52,Central,Corporate Employee,2436
1.0,0.0,Female,vocational certificate/ diploma,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3224.8,61.0,2.65,1.0,7.0,12.0,1.0,3.0,49.0,1.0,5.0,95860.0,93340.1,38,Eastern,Corporate Employee,2437
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,51.0,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,290.0,239.0,31,Central,Entrepreneur,2440
0.0,1.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,30071.0,37.0,4.11,1.0,7.0,5.0,1.0,2.0,32.0,1.0,7.0,105099.0,102372.0,31,Central,Corporate Employee,2441
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2352.99,103.0,4.12,1.0,8.0,35.0,1.0,4.0,68.0,1.0,6.0,23566.0,26924.24,25,Central,Corporate Employee,2443
1.0,1.0,Male,others,married - registered,5.0,5.0,4.0,3.0,2.0,0.0,0.0,3.0,3277.0,33.0,2.06,1.0,9.0,7.0,1.0,2.0,26.0,1.0,7.0,964111.21,962342.61,39,Eastern,Entrepreneur,2444
1.0,1.0,Female,bachelor's degree,married,4.0,4.0,3.0,2.0,2.0,1.0,0.0,3.0,104160.21,57.0,2.38,1.0,6.0,14.0,1.0,3.0,43.0,1.0,5.0,510762.92,477657.86,55,Central,Corporate Employee,2445
0.0,Unknown,Female,Unknown,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1267.13,70.0,3.33,1.0,13.0,18.0,1.0,3.0,52.0,1.0,11.0,19326.0,18059.67,23,Central,Entrepreneur,2446
0.0,Unknown,Female,others,others,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.01,175.0,6.03,2.0,14.0,20.0,1.0,4.0,155.0,2.0,12.0,57214.74,68222.62,24,Central,Student,2451
0.0,Unknown,Female,Unknown,single,4.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,1959.9,118.0,4.54,1.0,24.0,31.0,1.0,5.0,87.0,1.0,21.0,53955.0,64235.97,25,Central,Corporate Employee,2462
0.0,Unknown,Female,Unknown,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,72.74,51.0,2.32,1.0,6.0,5.0,1.0,3.0,46.0,1.0,6.0,11250.0,20819.12,20,Northern,Entrepreneur,2470
0.0,Unknown,Female,others,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,225.24,114.0,4.07,1.0,11.0,66.0,1.0,8.0,48.0,1.0,5.0,27361.14,29842.9,25,Northeastern,Corporate Employee,2471
2.0,1.0,Female,bachelor's degree,married - registered,6.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,69592.33,76.0,3.04,1.0,8.0,9.0,1.0,2.0,67.0,1.0,8.0,128125.9,475732.52,49,Central,Professional,2473
0.0,0.0,Male,high school,married,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,777.86,7.0,3.5,2.0,5.0,2.0,1.0,1.0,5.0,1.0,4.0,18254.5,17540.0,52,Central,Corporate Employee,2475
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,89.68,32.0,2.46,1.0,5.0,12.0,1.0,3.0,20.0,1.0,5.0,16760.0,16705.0,36,Northeastern,Corporate Employee,2477
0.0,Unknown,Female,Unknown,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.48,119.0,5.67,1.0,14.0,19.0,1.0,3.0,100.0,1.0,12.0,24484.27,24509.27,19,Central,Corporate Employee,2478
0.0,0.0,Female,high school,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,71786.9,10.0,1.25,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,18800.0,28820.0,41,Central,Corporate Employee,2483
1.0,0.0,Female,vocational certificate,single,6.0,6.0,1.0,3.0,5.0,0.0,0.0,1.0,1000.23,321.0,20.06,1.0,37.0,52.0,1.0,7.0,269.0,1.0,30.0,248646.0,237642.0,48,Central,Corporate Employee,2485
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,7454.61,158.0,5.45,1.0,12.0,19.0,1.0,3.0,139.0,1.0,11.0,81670.0,77975.89,27,Central,Professional,2488
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,4.0,2.0,2.0,1.0,0.0,1.0,11567.74,36.0,2.4,1.0,6.0,7.0,1.0,3.0,29.0,1.0,4.0,45185.76,38143.98,40,Central,Corporate Employee,2491
0.0,0.0,Male,bachelor's degree,married - non registered,4.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,66157.39,33.0,1.83,1.0,4.0,19.0,1.0,3.0,14.0,1.0,2.0,195817.42,158789.54,44,Central,Entrepreneur,2504
1.0,0.0,Female,vocational certificate/ diploma,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,1604.06,38.0,2.11,1.0,4.0,9.0,1.0,2.0,29.0,1.0,4.0,19800.0,21233.0,49,Eastern,Unemployed,2506
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2970.28,137.0,5.07,1.0,12.0,20.0,1.0,4.0,117.0,1.0,8.0,5290.0,7632.0,28,Central,Corporate Employee,2509
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,3066.5,35.0,2.5,1.0,6.0,4.0,1.0,1.0,31.0,1.0,5.0,30144.61,40779.0,47,Central,Corporate Employee,2511
0.0,0.0,Male,doctorate's degree,married,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,381821.05,28.0,1.75,1.0,5.0,15.0,1.0,5.0,13.0,1.0,2.0,431306.5,70039.5,50,Central,Professional,2514
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,4.0,1.0,3.0,1.0,0.0,1.0,8072.74,61.0,2.77,1.0,8.0,9.0,1.0,3.0,52.0,1.0,6.0,22958.59,28805.0,46,Central,Corporate Employee,2521
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.85,6.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,10114.0,10200.0,36,Central,Corporate Employee,2522
0.0,1.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,55453.61,375.0,12.5,9.0,20.0,310.0,6.0,18.0,65.0,1.0,6.0,178383.0,240935.0,56,Central,Entrepreneur,2524
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,940.64,100.0,4.35,1.0,9.0,18.0,1.0,3.0,82.0,1.0,7.0,35567.7,35090.88,31,Northeastern,Corporate Employee,2527
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,26060.82,131.0,4.52,1.0,14.0,66.0,1.0,12.0,65.0,1.0,6.0,123483.0,113720.38,44,Central,Corporate Employee,2532
0.0,1.0,Male,high school,single,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,527.38,8.0,1.6,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,25385.0,25788.93,43,Central,Entrepreneur,2533
0.0,0.0,Male,doctorate's degree,single,5.0,5.0,6.0,2.0,1.0,2.0,0.0,3.0,4986.69,11.0,1.22,1.0,2.0,7.0,1.0,1.0,4.0,1.0,1.0,146157.32,142250.0,38,Northern,Professional,2534
1.0,0.0,Female,high school,widow,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,12160.05,7.0,1.4,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,22083.25,13237.64,48,Central,Corporate Employee,2550
0.0,0.0,Female,high school,divorce,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,17.76,47.0,2.47,1.0,8.0,17.0,1.0,3.0,30.0,1.0,5.0,32911.0,36628.09,51,Central,Corporate Employee,2551
0.0,Unknown,Female,bachelor's degree,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,25771.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,48563.2,48092.25,69,Central,Entrepreneur,2557
0.0,1.0,Female,master's degree,single,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,26182.9,72.0,3.13,1.0,14.0,11.0,1.0,3.0,61.0,1.0,11.0,34625.0,44363.28,40,Southern,Corporate Employee,2558
0.0,0.0,Female,less than high school,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,50.01,64.0,3.37,1.0,9.0,10.0,1.0,2.0,54.0,1.0,9.0,8117.0,18103.56,31,Central,Corporate Employee,2559
0.0,0.0,Male,master's degree,single,7.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,115071.14,36.0,2.12,1.0,6.0,2.0,1.0,1.0,34.0,1.0,6.0,519900.0,588317.0,46,Central,Entrepreneur,2561
0.0,0.0,Male,others,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3296.01,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2000.0,1967.75,47,Central,Corporate Employee,2571
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,39865.66,208.0,7.7,1.0,28.0,142.0,1.0,15.0,66.0,1.0,13.0,176443.0,213296.26,39,Southern,Corporate Employee,2574
0.0,0.0,Female,master's degree,married - non registered,7.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,803205.9,44.0,2.44,1.0,6.0,11.0,1.0,2.0,33.0,1.0,4.0,625344.73,578319.44,34,Northern,Professional,2575
0.0,0.0,Male,high school,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.49,22.0,3.67,1.0,10.0,6.0,1.0,3.0,16.0,1.0,7.0,21042.5,21955.0,29,Southern,Corporate Employee,2577
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,253.63,47.0,2.24,1.0,5.0,12.0,1.0,2.0,35.0,1.0,3.0,2110.99,4673.0,20,Central,Student,2578
0.0,0.0,Male,bachelor's degree,single,6.0,5.0,6.0,2.0,1.0,1.0,0.0,1.0,51554.66,84.0,3.65,1.0,20.0,16.0,1.0,3.0,68.0,1.0,20.0,189817.71,164857.93,35,Central,Corporate Employee,2579
0.0,1.0,Male,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,79.43,5.0,2.5,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,900.0,870.5,57,Central,Unemployed,2582
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,17312.87,20.0,3.33,1.0,11.0,2.0,1.0,1.0,18.0,1.0,10.0,68613.5,52901.74,27,Central,Corporate Employee,2583
0.0,Unknown,Male,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,8405.49,158.0,5.45,1.0,12.0,27.0,1.0,4.0,131.0,1.0,10.0,41996.77,39591.83,40,Eastern,Corporate Employee,2584
